seed,p,n,k_star,p_edge,K,q_source,mu_rel,support,k_actual,S_recall,S_precision,causal_precision,correlate_inclusion,selectivity,auc_indist,test_gamma,auc,delta_auc
0,30,300,5,0.15,10,uniform,0.5,"[2, 3, 7, 8, 10, 11, 19, 23, 24, 28]",10,0.4,0.2,0.8,0.2,1.0,0.9952425414610289,-1.0,0.9887955182072828,0.00644702325374602
0,30,300,5,0.15,10,uniform,2.0,"[2, 3, 7, 8, 10, 11, 19, 23, 24, 28]",10,0.4,0.2,0.8,0.2,1.0,0.9952425414610289,1.0,0.9952425414610289,0.0
0,30,300,5,0.15,10,uniform,2.0,"[2, 3, 7, 8, 10, 11, 19, 23, 24, 28]",10,0.4,0.2,0.8,0.2,1.0,0.9952425414610289,0.0,0.9927610706465884,0.0024814708144405007
0,30,300,5,0.15,10,uniform,2.0,"[2, 3, 7, 8, 10, 11, 19, 23, 24, 28]",10,0.4,0.2,0.8,0.2,1.0,0.9952425414610289,-1.0,0.9887955182072828,0.00644702325374602
0,30,300,5,0.15,10,adversarial,0.5,"[2, 8, 13, 14, 16, 19, 23, 24, 26, 28]",10,0.2,0.1,0.5,0.5,inf,0.9902183095460406,1.0,0.9902183095460406,0.0
0,30,300,5,0.15,10,adversarial,0.5,"[2, 8, 13, 14, 16, 19, 23, 24, 26, 28]",10,0.2,0.1,0.5,0.5,inf,0.9902183095460406,0.0,0.9179141159122391,0.07230419363380147
0,30,300,5,0.15,10,adversarial,0.5,"[2, 8, 13, 14, 16, 19, 23, 24, 26, 28]",10,0.2,0.1,0.5,0.5,inf,0.9902183095460406,-1.0,0.8869103196834289,0.1033079898626117
0,30,300,5,0.15,10,adversarial,2.0,"[2, 8, 13, 14, 16, 19, 23, 24, 26, 28]",10,0.2,0.1,0.5,0.5,inf,0.9902183095460406,1.0,0.9902183095460406,0.0
0,30,300,5,0.15,10,adversarial,2.0,"[2, 8, 13, 14, 16, 19, 23, 24, 26, 28]",10,0.2,0.1,0.5,0.5,inf,0.9902183095460406,0.0,0.9179141159122391,0.07230419363380147
0,30,300,5,0.15,10,adversarial,2.0,"[2, 8, 13, 14, 16, 19, 23, 24, 26, 28]",10,0.2,0.1,0.5,0.5,inf,0.9902183095460406,-1.0,0.8869103196834289,0.1033079898626117
0,30,300,5,0.15,10,pc,0.5,"[0, 2, 8, 9, 10, 11, 23, 24, 28, 29]",10,0.4,0.2,0.8,0.2,0.010666666666666668,0.9949313058556757,1.0,0.9949313058556757,0.0
0,30,300,5,0.15,10,pc,0.5,"[0, 2, 8, 9, 10, 11, 23, 24, 28, 29]",10,0.4,0.2,0.8,0.2,0.010666666666666668,0.9949313058556757,0.0,0.992671701148398,0.002259604707277707
0,30,300,5,0.15,10,pc,0.5,"[0, 2, 8, 9, 10, 11, 23, 24, 28, 29]",10,0.4,0.2,0.8,0.2,0.010666666666666668,0.9949313058556757,-1.0,0.9857276243830866,0.009203681472589098
0,30,300,5,0.15,10,pc,2.0,"[0, 2, 8, 9, 10, 11, 23, 24, 28, 29]",10,0.4,0.2,0.8,0.2,0.010666666666666668,0.9949313058556757,1.0,0.9949313058556757,0.0
0,30,300,5,0.15,10,pc,2.0,"[0, 2, 8, 9, 10, 11, 23, 24, 28, 29]",10,0.4,0.2,0.8,0.2,0.010666666666666668,0.9949313058556757,0.0,0.992671701148398,0.002259604707277707
0,30,300,5,0.15,10,pc,2.0,"[0, 2, 8, 9, 10, 11, 23, 24, 28, 29]",10,0.4,0.2,0.8,0.2,0.010666666666666668,0.9949313058556757,-1.0,0.9857276243830866,0.009203681472589098
0,30,300,5,0.15,10,ges,0.5,"[1, 2, 8, 10, 17, 21, 22, 29]",8,1.0,0.625,1.0,0.0,0.10743801652892564,0.9977324263038548,1.0,0.9977324263038548,0.0
0,30,300,5,0.15,10,ges,0.5,"[1, 2, 8, 10, 17, 21, 22, 29]",8,1.0,0.625,1.0,0.0,0.10743801652892564,0.9977324263038548,0.0,0.9991509897671924,-0.0014185634633375743
0,30,300,5,0.15,10,ges,0.5,"[1, 2, 8, 10, 17, 21, 22, 29]",8,1.0,0.625,1.0,0.0,0.10743801652892564,0.9977324263038548,-1.0,0.9991552176426126,-0.0014227913387577784
0,30,300,5,0.15,10,ges,2.0,"[1, 2, 8, 10, 17, 21, 22, 29]",8,1.0,0.625,1.0,0.0,0.10743801652892564,0.9977324263038548,1.0,0.9977324263038548,0.0
0,30,300,5,0.15,10,ges,2.0,"[1, 2, 8, 10, 17, 21, 22, 29]",8,1.0,0.625,1.0,0.0,0.10743801652892564,0.9977324263038548,0.0,0.9991509897671924,-0.0014185634633375743
0,30,300,5,0.15,10,ges,2.0,"[1, 2, 8, 10, 17, 21, 22, 29]",8,1.0,0.625,1.0,0.0,0.10743801652892564,0.9977324263038548,-1.0,0.9991552176426126,-0.0014227913387577784
0,30,300,5,0.15,10,bootstrap_l1,0.5,"[0, 2, 7, 10, 12, 20, 23, 24, 26, 28]",10,0.4,0.2,0.7,0.3,0.7607476635514018,0.9949757680850118,1.0,0.9949757680850118,0.0
0,30,300,5,0.15,10,bootstrap_l1,0.5,"[0, 2, 7, 10, 12, 20, 23, 24, 26, 28]",10,0.4,0.2,0.7,0.3,0.7607476635514018,0.9949757680850118,0.0,0.9964252200723893,-0.001449451987377559
0,30,300,5,0.15,10,bootstrap_l1,0.5,"[0, 2, 7, 10, 12, 20, 23, 24, 26, 28]",10,0.4,0.2,0.7,0.3,0.7607476635514018,0.9949757680850118,-1.0,0.9848383797963629,0.010137388288648852
0,30,300,5,0.15,10,bootstrap_l1,2.0,"[0, 2, 7, 10, 12, 20, 23, 24, 26, 28]",10,0.4,0.2,0.7,0.3,0.7607476635514018,0.9949757680850118,1.0,0.9949757680850118,0.0
0,30,300,5,0.15,10,bootstrap_l1,2.0,"[0, 2, 7, 10, 12, 20, 23, 24, 26, 28]",10,0.4,0.2,0.7,0.3,0.7607476635514018,0.9949757680850118,0.0,0.9964252200723893,-0.001449451987377559
0,30,300,5,0.15,10,bootstrap_l1,2.0,"[0, 2, 7, 10, 12, 20, 23, 24, 26, 28]",10,0.4,0.2,0.7,0.3,0.7607476635514018,0.9949757680850118,-1.0,0.9848383797963629,0.010137388288648852
1,30,300,5,0.15,10,vanilla,0.0,"[0, 1, 7, 8, 13, 20, 22, 27, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.3333333333333333,nan,0.9937288738658602,1.0,0.9937288738658602,0.0
1,30,300,5,0.15,10,vanilla,0.0,"[0, 1, 7, 8, 13, 20, 22, 27, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.3333333333333333,nan,0.9937288738658602,0.0,0.9367420814479638,0.05698679241789639
1,30,300,5,0.15,10,vanilla,0.0,"[0, 1, 7, 8, 13, 20, 22, 27, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.3333333333333333,nan,0.9937288738658602,-1.0,0.7832055624888572,0.21052331137700298
1,30,300,5,0.15,10,oracle,0.5,"[0, 1, 5, 7, 9, 13, 15, 20, 27, 29]",10,1.0,0.5,0.8,0.1,0.0,0.9914605942003203,1.0,0.9914605942003203,0.0
1,30,300,5,0.15,10,oracle,0.5,"[0, 1, 5, 7, 9, 13, 15, 20, 27, 29]",10,1.0,0.5,0.8,0.1,0.0,0.9914605942003203,0.0,0.9919909502262445,-0.0005303560259242168
1,30,300,5,0.15,10,oracle,0.5,"[0, 1, 5, 7, 9, 13, 15, 20, 27, 29]",10,1.0,0.5,0.8,0.1,0.0,0.9914605942003203,-1.0,0.9890354786949546,0.002425115505365727
1,30,300,5,0.15,10,oracle,2.0,"[0, 1, 5, 7, 9, 13, 15, 20, 27, 29]",10,1.0,0.5,0.8,0.1,0.0,0.9914605942003203,1.0,0.9914605942003203,0.0
1,30,300,5,0.15,10,oracle,2.0,"[0, 1, 5, 7, 9, 13, 15, 20, 27, 29]",10,1.0,0.5,0.8,0.1,0.0,0.9914605942003203,0.0,0.9919909502262445,-0.0005303560259242168
1,30,300,5,0.15,10,oracle,2.0,"[0, 1, 5, 7, 9, 13, 15, 20, 27, 29]",10,1.0,0.5,0.8,0.1,0.0,0.9914605942003203,-1.0,0.9890354786949546,0.002425115505365727
1,30,300,5,0.15,10,uniform,0.5,"[0, 1, 7, 8, 13, 20, 22, 27, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.3333333333333333,1.0,0.9937288738658602,1.0,0.9937288738658602,0.0
1,30,300,5,0.15,10,uniform,0.5,"[0, 1, 7, 8, 13, 20, 22, 27, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.3333333333333333,1.0,0.9937288738658602,0.0,0.9367420814479638,0.05698679241789639
1,30,300,5,0.15,10,uniform,0.5,"[0, 1, 7, 8, 13, 20, 22, 27, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.3333333333333333,1.0,0.9937288738658602,-1.0,0.7832055624888572,0.21052331137700298
1,30,300,5,0.15,10,uniform,2.0,"[0, 1, 7, 8, 13, 20, 22, 27, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.3333333333333333,1.0,0.9937288738658602,1.0,0.9937288738658602,0.0
1,30,300,5,0.15,10,uniform,2.0,"[0, 1, 7, 8, 13, 20, 22, 27, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.3333333333333333,1.0,0.9937288738658602,0.0,0.9367420814479638,0.05698679241789639
1,30,300,5,0.15,10,uniform,2.0,"[0, 1, 7, 8, 13, 20, 22, 27, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.3333333333333333,1.0,0.9937288738658602,-1.0,0.7832055624888572,0.21052331137700298
1,30,300,5,0.15,10,adversarial,0.5,"[5, 6, 7, 8, 9, 12, 20, 24, 26, 29]",10,0.2,0.1,0.5,0.5,inf,0.9890144102472871,1.0,0.9890144102472871,0.0
1,30,300,5,0.15,10,adversarial,0.5,"[5, 6, 7, 8, 9, 12, 20, 24, 26, 29]",10,0.2,0.1,0.5,0.5,inf,0.9890144102472871,0.0,0.8076923076923077,0.18132210255497938
1,30,300,5,0.15,10,adversarial,0.5,"[5, 6, 7, 8, 9, 12, 20, 24, 26, 29]",10,0.2,0.1,0.5,0.5,inf,0.9890144102472871,-1.0,0.29958548760919945,0.6894289226380876
1,30,300,5,0.15,10,adversarial,2.0,"[5, 6, 7, 8, 9, 12, 20, 24, 26, 29]",10,0.2,0.1,0.5,0.5,inf,0.9890144102472871,1.0,0.9890144102472871,0.0
1,30,300,5,0.15,10,adversarial,2.0,"[5, 6, 7, 8, 9, 12, 20, 24, 26, 29]",10,0.2,0.1,0.5,0.5,inf,0.9890144102472871,0.0,0.8076923076923077,0.18132210255497938
1,30,300,5,0.15,10,adversarial,2.0,"[5, 6, 7, 8, 9, 12, 20, 24, 26, 29]",10,0.2,0.1,0.5,0.5,inf,0.9890144102472871,-1.0,0.29958548760919945,0.6894289226380876
1,30,300,5,0.15,10,pc,0.5,"[1, 5, 7, 13, 15, 20, 27, 29]",8,1.0,0.625,0.875,0.125,0.22058823529411767,0.9930617327877602,1.0,0.9930617327877602,0.0
1,30,300,5,0.15,10,pc,0.5,"[1, 5, 7, 13, 15, 20, 27, 29]",8,1.0,0.625,0.875,0.125,0.22058823529411767,0.9930617327877602,0.0,0.976606334841629,0.016455397946131267
1,30,300,5,0.15,10,pc,0.5,"[1, 5, 7, 13, 15, 20, 27, 29]",8,1.0,0.625,0.875,0.125,0.22058823529411767,0.9930617327877602,-1.0,0.9679087181315743,0.025153014656185912
1,30,300,5,0.15,10,pc,2.0,"[1, 5, 7, 8, 11, 20, 27, 29]",8,0.6,0.375,0.75,0.25,0.22058823529411767,0.9905265966909802,1.0,0.9905265966909802,0.0
1,30,300,5,0.15,10,pc,2.0,"[1, 5, 7, 8, 11, 20, 27, 29]",8,0.6,0.375,0.75,0.25,0.22058823529411767,0.9905265966909802,0.0,0.9646153846153847,0.025911212075595547
1,30,300,5,0.15,10,pc,2.0,"[1, 5, 7, 8, 11, 20, 27, 29]",8,0.6,0.375,0.75,0.25,0.22058823529411767,0.9905265966909802,-1.0,0.939449991085755,0.0510766056052252
1,30,300,5,0.15,10,ges,0.5,"[1, 7, 9, 11, 13, 15, 27]",7,1.0,0.7142857142857143,1.0,0.0,0.026881720430107527,0.9971980074719801,1.0,0.9971980074719801,0.0
1,30,300,5,0.15,10,ges,0.5,"[1, 7, 9, 11, 13, 15, 27]",7,1.0,0.7142857142857143,1.0,0.0,0.026881720430107527,0.9971980074719801,0.0,0.9934841628959277,0.003713844576052394
1,30,300,5,0.15,10,ges,0.5,"[1, 7, 9, 11, 13, 15, 27]",7,1.0,0.7142857142857143,1.0,0.0,0.026881720430107527,0.9971980074719801,-1.0,0.9951863077197362,0.0020116997522439117
1,30,300,5,0.15,10,ges,2.0,"[0, 1, 7, 9, 11, 13, 15, 27]",8,1.0,0.625,0.875,0.0,0.026881720430107527,0.9957302971001601,1.0,0.9957302971001601,0.0
1,30,300,5,0.15,10,ges,2.0,"[0, 1, 7, 9, 11, 13, 15, 27]",8,1.0,0.625,0.875,0.0,0.026881720430107527,0.9957302971001601,0.0,0.9943891402714932,0.0013411568286669784
1,30,300,5,0.15,10,ges,2.0,"[0, 1, 7, 9, 11, 13, 15, 27]",8,1.0,0.625,0.875,0.0,0.026881720430107527,0.9957302971001601,-1.0,0.9966571581387056,-0.0009268610385454457
1,30,300,5,0.15,10,bootstrap_l1,0.5,"[0, 1, 5, 7, 8, 9, 13, 20, 27, 29]",10,0.8,0.4,0.7,0.2,0.4627496159754224,0.9936843977939869,1.0,0.9936843977939869,0.0
1,30,300,5,0.15,10,bootstrap_l1,0.5,"[0, 1, 5, 7, 8, 9, 13, 20, 27, 29]",10,0.8,0.4,0.7,0.2,0.4627496159754224,0.9936843977939869,0.0,0.9819004524886877,0.011783945305299137
1,30,300,5,0.15,10,bootstrap_l1,0.5,"[0, 1, 5, 7, 8, 9, 13, 20, 27, 29]",10,0.8,0.4,0.7,0.2,0.4627496159754224,0.9936843977939869,-1.0,0.9632287395257622,0.030455658268224717
1,30,300,5,0.15,10,bootstrap_l1,2.0,"[0, 1, 7, 8, 9, 13, 15, 20, 27, 29]",10,1.0,0.5,0.7,0.2,0.4627496159754224,0.9931506849315068,1.0,0.9931506849315068,0.0
1,30,300,5,0.15,10,bootstrap_l1,2.0,"[0, 1, 7, 8, 9, 13, 15, 20, 27, 29]",10,1.0,0.5,0.7,0.2,0.4627496159754224,0.9931506849315068,0.0,0.9879638009049774,0.005186884026529448
1,30,300,5,0.15,10,bootstrap_l1,2.0,"[0, 1, 7, 8, 9, 13, 15, 20, 27, 29]",10,1.0,0.5,0.7,0.2,0.4627496159754224,0.9931506849315068,-1.0,0.9722766981636656,0.020873986767841246
2,30,300,5,0.15,10,vanilla,0.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,nan,0.9923097439544808,1.0,0.9923097439544808,0.0
2,30,300,5,0.15,10,vanilla,0.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,nan,0.9923097439544808,0.0,0.9943937708565072,-0.002084026902026359
2,30,300,5,0.15,10,vanilla,0.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,nan,0.9923097439544808,-1.0,0.9932526028866349,-0.000942858932154067
2,30,300,5,0.15,10,oracle,0.5,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0,0.9923097439544808,1.0,0.9923097439544808,0.0
2,30,300,5,0.15,10,oracle,0.5,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0,0.9923097439544808,0.0,0.9943937708565072,-0.002084026902026359
2,30,300,5,0.15,10,oracle,0.5,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0,0.9923097439544808,-1.0,0.9932526028866349,-0.000942858932154067
2,30,300,5,0.15,10,oracle,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0,0.9923097439544808,1.0,0.9923097439544808,0.0
2,30,300,5,0.15,10,oracle,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0,0.9923097439544808,0.0,0.9943937708565072,-0.002084026902026359
2,30,300,5,0.15,10,oracle,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0,0.9923097439544808,-1.0,0.9932526028866349,-0.000942858932154067
2,30,300,5,0.15,10,uniform,0.5,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,1.0,0.9923097439544808,1.0,0.9923097439544808,0.0
2,30,300,5,0.15,10,uniform,0.5,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,1.0,0.9923097439544808,0.0,0.9943937708565072,-0.002084026902026359
2,30,300,5,0.15,10,uniform,0.5,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,1.0,0.9923097439544808,-1.0,0.9932526028866349,-0.000942858932154067
2,30,300,5,0.15,10,uniform,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,1.0,0.9923097439544808,1.0,0.9923097439544808,0.0
2,30,300,5,0.15,10,uniform,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,1.0,0.9923097439544808,0.0,0.9943937708565072,-0.002084026902026359
2,30,300,5,0.15,10,uniform,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,1.0,0.9923097439544808,-1.0,0.9932526028866349,-0.000942858932154067
2,30,300,5,0.15,10,adversarial,0.5,"[0, 4, 5, 14, 15, 20, 21, 24, 28]",9,0.2,0.1111111111111111,0.1111111111111111,0.8888888888888888,inf,0.9364775960170697,1.0,0.9364775960170697,0.0
2,30,300,5,0.15,10,adversarial,0.5,"[0, 4, 5, 14, 15, 20, 21, 24, 28]",9,0.2,0.1111111111111111,0.1111111111111111,0.8888888888888888,inf,0.9364775960170697,0.0,0.7367296996662959,0.19974789635077383
2,30,300,5,0.15,10,adversarial,0.5,"[0, 4, 5, 14, 15, 20, 21, 24, 28]",9,0.2,0.1111111111111111,0.1111111111111111,0.8888888888888888,inf,0.9364775960170697,-1.0,0.652084543545288,0.2843930524717817
2,30,300,5,0.15,10,adversarial,2.0,"[0, 4, 5, 14, 15, 20, 21, 24, 28]",9,0.2,0.1111111111111111,0.1111111111111111,0.8888888888888888,inf,0.9364775960170697,1.0,0.9364775960170697,0.0
2,30,300,5,0.15,10,adversarial,2.0,"[0, 4, 5, 14, 15, 20, 21, 24, 28]",9,0.2,0.1111111111111111,0.1111111111111111,0.8888888888888888,inf,0.9364775960170697,0.0,0.7367296996662959,0.19974789635077383
2,30,300,5,0.15,10,adversarial,2.0,"[0, 4, 5, 14, 15, 20, 21, 24, 28]",9,0.2,0.1111111111111111,0.1111111111111111,0.8888888888888888,inf,0.9364775960170697,-1.0,0.652084543545288,0.2843930524717817
2,30,300,5,0.15,10,pc,0.5,"[2, 8, 10, 11, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0738095238095238,0.989198079658606,1.0,0.989198079658606,0.0
2,30,300,5,0.15,10,pc,0.5,"[2, 8, 10, 11, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0738095238095238,0.989198079658606,0.0,0.9908342602892103,-0.0016361806306043336
2,30,300,5,0.15,10,pc,0.5,"[2, 8, 10, 11, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0738095238095238,0.989198079658606,-1.0,0.9954868403413915,-0.006288760682785499
2,30,300,5,0.15,10,pc,2.0,"[2, 8, 10, 14, 29]",5,1.0,1.0,1.0,0.0,0.0738095238095238,0.9949768847795164,1.0,0.9949768847795164,0.0
2,30,300,5,0.15,10,pc,2.0,"[2, 8, 10, 14, 29]",5,1.0,1.0,1.0,0.0,0.0738095238095238,0.9949768847795164,0.0,0.9940378197997776,0.0009390649797388351
2,30,300,5,0.15,10,pc,2.0,"[2, 8, 10, 14, 29]",5,1.0,1.0,1.0,0.0,0.0738095238095238,0.9949768847795164,-1.0,0.9952187318468206,-0.000241847067304235
2,30,300,5,0.15,10,ges,0.5,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0992822966507177,0.9923097439544808,1.0,0.9923097439544808,0.0
2,30,300,5,0.15,10,ges,0.5,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0992822966507177,0.9923097439544808,0.0,0.9943937708565072,-0.002084026902026359
2,30,300,5,0.15,10,ges,0.5,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0992822966507177,0.9923097439544808,-1.0,0.9932526028866349,-0.000942858932154067
2,30,300,5,0.15,10,ges,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0992822966507177,0.9923097439544808,1.0,0.9923097439544808,0.0
2,30,300,5,0.15,10,ges,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0992822966507177,0.9923097439544808,0.0,0.9943937708565072,-0.002084026902026359
2,30,300,5,0.15,10,ges,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.0992822966507177,0.9923097439544808,-1.0,0.9932526028866349,-0.000942858932154067
2,30,300,5,0.15,10,bootstrap_l1,0.5,"[2, 8, 10, 14, 29]",5,1.0,1.0,1.0,0.0,0.38,0.9949768847795164,1.0,0.9949768847795164,0.0
2,30,300,5,0.15,10,bootstrap_l1,0.5,"[2, 8, 10, 14, 29]",5,1.0,1.0,1.0,0.0,0.38,0.9949768847795164,0.0,0.9940378197997776,0.0009390649797388351
2,30,300,5,0.15,10,bootstrap_l1,0.5,"[2, 8, 10, 14, 29]",5,1.0,1.0,1.0,0.0,0.38,0.9949768847795164,-1.0,0.9952187318468206,-0.000241847067304235
2,30,300,5,0.15,10,bootstrap_l1,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.38,0.9923097439544808,1.0,0.9923097439544808,0.0
2,30,300,5,0.15,10,bootstrap_l1,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.38,0.9923097439544808,0.0,0.9943937708565072,-0.002084026902026359
2,30,300,5,0.15,10,bootstrap_l1,2.0,"[2, 7, 8, 10, 14, 29]",6,1.0,0.8333333333333334,1.0,0.0,0.38,0.9923097439544808,-1.0,0.9932526028866349,-0.000942858932154067
3,30,300,5,0.15,10,vanilla,0.0,"[5, 6, 10, 13, 15, 18, 21, 25, 26, 27]",10,0.2,0.1,0.7,0.3,nan,0.9983988614125601,1.0,0.9983988614125601,0.0
3,30,300,5,0.15,10,vanilla,0.0,"[5, 6, 10, 13, 15, 18, 21, 25, 26, 27]",10,0.2,0.1,0.7,0.3,nan,0.9983988614125601,0.0,0.966125869138884,0.03227299227367608
3,30,300,5,0.15,10,vanilla,0.0,"[5, 6, 10, 13, 15, 18, 21, 25, 26, 27]",10,0.2,0.1,0.7,0.3,nan,0.9983988614125601,-1.0,0.3791599570585078,0.6192389043540523
3,30,300,5,0.15,10,oracle,0.5,"[1, 3, 10, 13, 15, 16, 20, 23, 26]",9,0.8,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.0,0.9994662871375201,1.0,0.9994662871375201,0.0
3,30,300,5,0.15,10,oracle,0.5,"[1, 3, 10, 13, 15, 16, 20, 23, 26]",9,0.8,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.0,0.9994662871375201,0.0,0.9931806026029595,0.006285684534560576
3,30,300,5,0.15,10,oracle,0.5,"[1, 3, 10, 13, 15, 16, 20, 23, 26]",9,0.8,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.0,0.9994662871375201,-1.0,0.9644838074789766,0.03498247965854351
3,30,300,5,0.15,10,oracle,2.0,"[2, 3, 7, 13, 15, 16, 20, 21, 23, 26]",10,0.8,0.4,0.7,0.3,0.0,0.9991994307062799,1.0,0.9991994307062799,0.0
3,30,300,5,0.15,10,oracle,2.0,"[2, 3, 7, 13, 15, 16, 20, 21, 23, 26]",10,0.8,0.4,0.7,0.3,0.0,0.9991994307062799,0.0,0.9978160099839544,0.0013834207223255568
3,30,300,5,0.15,10,oracle,2.0,"[2, 3, 7, 13, 15, 16, 20, 21, 23, 26]",10,0.8,0.4,0.7,0.3,0.0,0.9991994307062799,-1.0,0.9901145106459116,0.009084920060368318
3,30,300,5,0.15,10,uniform,0.5,"[5, 6, 10, 13, 15, 18, 21, 25, 26, 27]",10,0.2,0.1,0.7,0.3,1.0,0.9983988614125601,1.0,0.9983988614125601,0.0
3,30,300,5,0.15,10,uniform,0.5,"[5, 6, 10, 13, 15, 18, 21, 25, 26, 27]",10,0.2,0.1,0.7,0.3,1.0,0.9983988614125601,0.0,0.966125869138884,0.03227299227367608
3,30,300,5,0.15,10,uniform,0.5,"[5, 6, 10, 13, 15, 18, 21, 25, 26, 27]",10,0.2,0.1,0.7,0.3,1.0,0.9983988614125601,-1.0,0.3791599570585078,0.6192389043540523
3,30,300,5,0.15,10,uniform,2.0,"[5, 6, 10, 13, 15, 18, 21, 25, 26, 27]",10,0.2,0.1,0.7,0.3,1.0,0.9983988614125601,1.0,0.9983988614125601,0.0
3,30,300,5,0.15,10,uniform,2.0,"[5, 6, 10, 13, 15, 18, 21, 25, 26, 27]",10,0.2,0.1,0.7,0.3,1.0,0.9983988614125601,0.0,0.966125869138884,0.03227299227367608
3,30,300,5,0.15,10,uniform,2.0,"[5, 6, 10, 13, 15, 18, 21, 25, 26, 27]",10,0.2,0.1,0.7,0.3,1.0,0.9983988614125601,-1.0,0.3791599570585078,0.6192389043540523
3,30,300,5,0.15,10,adversarial,0.5,"[5, 6, 10, 13, 18, 21, 25, 26, 27]",9,0.0,0.0,0.6666666666666666,0.3333333333333333,inf,0.9980430528375734,1.0,0.9980430528375734,0.0
3,30,300,5,0.15,10,adversarial,0.5,"[5, 6, 10, 13, 18, 21, 25, 26, 27]",9,0.0,0.0,0.6666666666666666,0.3333333333333333,inf,0.9980430528375734,0.0,0.9625601711535033,0.0354828816840701
3,30,300,5,0.15,10,adversarial,0.5,"[5, 6, 10, 13, 18, 21, 25, 26, 27]",9,0.0,0.0,0.6666666666666666,0.3333333333333333,inf,0.9980430528375734,-1.0,0.30352030774736094,0.6945227450902125
3,30,300,5,0.15,10,adversarial,2.0,"[5, 6, 10, 13, 18, 21, 25, 26, 27]",9,0.0,0.0,0.6666666666666666,0.3333333333333333,inf,0.9980430528375734,1.0,0.9980430528375734,0.0
3,30,300,5,0.15,10,adversarial,2.0,"[5, 6, 10, 13, 18, 21, 25, 26, 27]",9,0.0,0.0,0.6666666666666666,0.3333333333333333,inf,0.9980430528375734,0.0,0.9625601711535033,0.0354828816840701
3,30,300,5,0.15,10,adversarial,2.0,"[5, 6, 10, 13, 18, 21, 25, 26, 27]",9,0.0,0.0,0.6666666666666666,0.3333333333333333,inf,0.9980430528375734,-1.0,0.30352030774736094,0.6945227450902125
3,30,300,5,0.15,10,pc,0.5,"[5, 8, 10, 13, 15, 25, 26]",7,0.2,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.27843137254901956,0.9986657178438001,1.0,0.9986657178438001,0.0
3,30,300,5,0.15,10,pc,0.5,"[5, 8, 10, 13, 15, 25, 26]",7,0.2,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.27843137254901956,0.9986657178438001,0.0,0.9700035656979854,0.02866215214581469
