rep,arm,k,auc,n,p
16,vanilla,4,0.9274691358024691,189,22
16,causal,4,0.9274691358024691,189,22
16,iamb_soft_cg,4,0.9274691358024691,189,22
16,iamb_soft_fz,4,0.9274691358024691,189,22
16,cfs_iamb,4,0.7669753086419754,189,22
16,cfs_hiton_mb,4,0.7669753086419754,189,22
16,cfs_cg,4,0.8608024691358025,189,22
16,vanilla,6,0.8743827160493828,189,22
16,causal,6,0.9070987654320987,189,22
16,iamb_soft_cg,6,0.9305555555555556,189,22
16,iamb_soft_fz,6,0.8743827160493828,189,22
16,cfs_iamb,6,0.8290123456790124,189,22
16,cfs_hiton_mb,6,0.7719135802469134,189,22
16,cfs_cg,6,0.8608024691358025,189,22
16,vanilla,8,0.887037037037037,189,22
16,causal,8,0.912962962962963,189,22
16,iamb_soft_cg,8,0.9049382716049382,189,22
16,iamb_soft_fz,8,0.887037037037037,189,22
16,cfs_iamb,8,0.8311728395061728,189,22
16,cfs_hiton_mb,8,0.7771604938271605,189,22
16,cfs_cg,8,0.8608024691358025,189,22
16,vanilla,10,0.8697530864197531,189,22
16,causal,10,0.9052469135802469,189,22
16,iamb_soft_cg,10,0.8910493827160492,189,22
16,iamb_soft_fz,10,0.8697530864197531,189,22
16,cfs_iamb,10,0.8185185185185185,189,22
16,cfs_hiton_mb,10,0.7771604938271605,189,22
16,cfs_cg,10,0.8608024691358025,189,22
17,vanilla,2,0.8314814814814815,189,22
17,causal,2,0.8314814814814815,189,22
17,iamb_soft_cg,2,0.8314814814814815,189,22
17,iamb_soft_fz,2,0.8314814814814815,189,22
17,cfs_iamb,2,0.7904320987654321,189,22
17,cfs_hiton_mb,2,0.7904320987654321,189,22
17,cfs_cg,2,0.825,189,22
17,vanilla,4,0.8904320987654322,189,22
17,causal,4,0.9163580246913581,189,22
17,iamb_soft_cg,4,0.9163580246913581,189,22
17,iamb_soft_fz,4,0.8904320987654322,189,22
17,cfs_iamb,4,0.7938271604938272,189,22
17,cfs_hiton_mb,4,0.7938271604938272,189,22
17,cfs_cg,4,0.8682098765432099,189,22
17,vanilla,6,0.887037037037037,189,22
17,causal,6,0.9157407407407407,189,22
17,iamb_soft_cg,6,0.921604938271605,189,22
17,iamb_soft_fz,6,0.875,189,22
17,cfs_iamb,6,0.819753086419753,189,22
17,cfs_hiton_mb,6,0.8055555555555555,189,22
17,cfs_cg,6,0.8682098765432099,189,22
17,vanilla,8,0.9024691358024691,189,22
17,causal,8,0.8888888888888888,189,22
17,iamb_soft_cg,8,0.8944444444444444,189,22
17,iamb_soft_fz,8,0.8910493827160493,189,22
17,cfs_iamb,8,0.8558641975308642,189,22
17,cfs_hiton_mb,8,0.8324074074074073,189,22
17,cfs_cg,8,0.8682098765432099,189,22
17,vanilla,10,0.9268518518518518,189,22
17,causal,10,0.8969135802469136,189,22
17,iamb_soft_cg,10,0.9015432098765432,189,22
17,iamb_soft_fz,10,0.912037037037037,189,22
17,cfs_iamb,10,0.8660493827160494,189,22
17,cfs_hiton_mb,10,0.8324074074074073,189,22
17,cfs_cg,10,0.8682098765432099,189,22
18,vanilla,2,0.8484567901234568,189,22
18,causal,2,0.8484567901234568,189,22
18,iamb_soft_cg,2,0.8484567901234568,189,22
18,iamb_soft_fz,2,0.8484567901234568,189,22
18,cfs_iamb,2,0.7827160493827161,189,22
18,cfs_hiton_mb,2,0.7827160493827161,189,22
18,cfs_cg,2,0.8574074074074074,189,22
18,vanilla,4,0.9246913580246914,189,22
18,causal,4,0.9246913580246914,189,22
18,iamb_soft_cg,4,0.94320987654321,189,22
18,iamb_soft_fz,4,0.8716049382716049,189,22
18,cfs_iamb,4,0.8074074074074074,189,22
18,cfs_hiton_mb,4,0.8074074074074074,189,22
18,cfs_cg,4,0.870679012345679,189,22
18,vanilla,6,0.9429012345679013,189,22
18,causal,6,0.9447530864197531,189,22
18,iamb_soft_cg,6,0.9512345679012345,189,22
18,iamb_soft_fz,6,0.8716049382716049,189,22
18,cfs_iamb,6,0.8481481481481482,189,22
18,cfs_hiton_mb,6,0.8481481481481482,189,22
18,cfs_cg,6,0.870679012345679,189,22
18,vanilla,8,0.9351851851851851,189,22
18,causal,8,0.9462962962962962,189,22
18,iamb_soft_cg,8,0.9410493827160494,189,22
18,iamb_soft_fz,8,0.8740740740740741,189,22
18,cfs_iamb,8,0.8567901234567901,189,22
18,cfs_hiton_mb,8,0.8632716049382716,189,22
18,cfs_cg,8,0.870679012345679,189,22
18,vanilla,10,0.9080246913580247,189,22
18,causal,10,0.9459876543209875,189,22
18,iamb_soft_cg,10,0.9216049382716048,189,22
18,iamb_soft_fz,10,0.8978395061728395,189,22
18,cfs_iamb,10,0.8506172839506172,189,22
18,cfs_hiton_mb,10,0.8632716049382716,189,22
18,cfs_cg,10,0.870679012345679,189,22
19,vanilla,2,0.8154320987654321,189,22
19,causal,2,0.8154320987654321,189,22
19,iamb_soft_cg,2,0.8154320987654321,189,22
19,iamb_soft_fz,2,0.8154320987654321,189,22
19,cfs_iamb,2,0.8484567901234568,189,22
19,cfs_hiton_mb,2,0.8484567901234568,189,22
19,cfs_cg,2,0.8688271604938271,189,22
19,vanilla,4,0.9175925925925926,189,22
19,causal,4,0.9175925925925926,189,22
19,iamb_soft_cg,4,0.9175925925925926,189,22
19,iamb_soft_fz,4,0.9175925925925926,189,22
19,cfs_iamb,4,0.8765432098765433,189,22
19,cfs_hiton_mb,4,0.8765432098765433,189,22
19,cfs_cg,4,0.8830246913580246,189,22
19,vanilla,6,0.8888888888888888,189,22
19,causal,6,0.913888888888889,189,22
19,iamb_soft_cg,6,0.9172839506172838,189,22
19,iamb_soft_fz,6,0.8888888888888888,189,22
19,cfs_iamb,6,0.9070987654320987,189,22
19,cfs_hiton_mb,6,0.9070987654320988,189,22
19,cfs_cg,6,0.8830246913580246,189,22
19,vanilla,8,0.8959876543209877,189,22
19,causal,8,0.8814814814814815,189,22
19,iamb_soft_cg,8,0.9021604938271603,189,22
19,iamb_soft_fz,8,0.8959876543209877,189,22
19,cfs_iamb,8,0.9055555555555554,189,22
19,cfs_hiton_mb,8,0.9089506172839508,189,22
19,cfs_cg,8,0.8830246913580246,189,22
19,vanilla,10,0.8984567901234568,189,22
19,causal,10,0.9064814814814816,189,22
19,iamb_soft_cg,10,0.8975308641975309,189,22
19,iamb_soft_fz,10,0.8984567901234568,189,22
19,cfs_iamb,10,0.9055555555555554,189,22
19,cfs_hiton_mb,10,0.9089506172839508,189,22
19,cfs_cg,10,0.8830246913580246,189,22
