seed,p,n,k_star,p_edge,K,q_source,mu_rel,support,k_actual,S_recall,S_precision,causal_precision,correlate_inclusion,selectivity,auc_indist,test_gamma,auc,delta_auc
5,30,300,5,0.1,10,oracle,2.0,"[0, 2, 4, 12, 13, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.0,0.987207013777062,1.0,0.987207013777062,0.0
5,30,300,5,0.1,10,oracle,2.0,"[0, 2, 4, 12, 13, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.0,0.987207013777062,0.0,0.9857455650386523,0.0014614487384096986
5,30,300,5,0.1,10,oracle,2.0,"[0, 2, 4, 12, 13, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.0,0.987207013777062,-1.0,0.9480964241238213,0.03911058965324066
5,30,300,5,0.1,10,uniform,0.5,"[0, 2, 4, 12, 13, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,1.0,0.987207013777062,1.0,0.987207013777062,0.0
5,30,300,5,0.1,10,uniform,0.5,"[0, 2, 4, 12, 13, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,1.0,0.987207013777062,0.0,0.9857455650386523,0.0014614487384096986
5,30,300,5,0.1,10,uniform,0.5,"[0, 2, 4, 12, 13, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,1.0,0.987207013777062,-1.0,0.9480964241238213,0.03911058965324066
5,30,300,5,0.1,10,uniform,2.0,"[0, 2, 4, 12, 13, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,1.0,0.987207013777062,1.0,0.987207013777062,0.0
5,30,300,5,0.1,10,uniform,2.0,"[0, 2, 4, 12, 13, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,1.0,0.987207013777062,0.0,0.9857455650386523,0.0014614487384096986
5,30,300,5,0.1,10,uniform,2.0,"[0, 2, 4, 12, 13, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,1.0,0.987207013777062,-1.0,0.9480964241238213,0.03911058965324066
5,30,300,5,0.1,10,adversarial,0.5,"[1, 4, 10, 11, 16, 21, 24, 28, 29]",9,0.2,0.1111111111111111,0.3333333333333333,0.6666666666666666,inf,0.9775004473072106,1.0,0.9775004473072106,0.0
5,30,300,5,0.1,10,adversarial,0.5,"[1, 4, 10, 11, 16, 21, 24, 28, 29]",9,0.2,0.1111111111111111,0.3333333333333333,0.6666666666666666,inf,0.9775004473072106,0.0,0.711515259841816,0.2659851874653947
5,30,300,5,0.1,10,adversarial,0.5,"[1, 4, 10, 11, 16, 21, 24, 28, 29]",9,0.2,0.1111111111111111,0.3333333333333333,0.6666666666666666,inf,0.9775004473072106,-1.0,0.6539761608254758,0.3235242864817348
5,30,300,5,0.1,10,adversarial,2.0,"[1, 4, 10, 11, 16, 21, 24, 28, 29]",9,0.2,0.1111111111111111,0.3333333333333333,0.6666666666666666,inf,0.9775004473072106,1.0,0.9775004473072106,0.0
5,30,300,5,0.1,10,adversarial,2.0,"[1, 4, 10, 11, 16, 21, 24, 28, 29]",9,0.2,0.1111111111111111,0.3333333333333333,0.6666666666666666,inf,0.9775004473072106,0.0,0.711515259841816,0.2659851874653947
5,30,300,5,0.1,10,adversarial,2.0,"[1, 4, 10, 11, 16, 21, 24, 28, 29]",9,0.2,0.1111111111111111,0.3333333333333333,0.6666666666666666,inf,0.9775004473072106,-1.0,0.6539761608254758,0.3235242864817348
5,30,300,5,0.1,10,pc,0.5,"[2, 4, 14, 16, 17, 20, 22, 27]",8,1.0,0.625,0.875,0.125,0.16344086021505377,0.9905618178565039,1.0,0.9905618178565039,0.0
5,30,300,5,0.1,10,pc,0.5,"[2, 4, 14, 16, 17, 20, 22, 27]",8,1.0,0.625,0.875,0.125,0.16344086021505377,0.9905618178565039,0.0,0.9818579918673757,0.008703825989128222
5,30,300,5,0.1,10,pc,0.5,"[2, 4, 14, 16, 17, 20, 22, 27]",8,1.0,0.625,0.875,0.125,0.16344086021505377,0.9905618178565039,-1.0,0.9413360611990749,0.04922575665742901
5,30,300,5,0.1,10,pc,2.0,"[0, 2, 4, 14, 16, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.16344086021505377,0.9894435498300234,1.0,0.9894435498300234,0.0
5,30,300,5,0.1,10,pc,2.0,"[0, 2, 4, 14, 16, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.16344086021505377,0.9894435498300234,0.0,0.9852093480495107,0.004234201780512703
5,30,300,5,0.1,10,pc,2.0,"[0, 2, 4, 14, 16, 17, 20, 22, 27]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.16344086021505377,0.9894435498300234,-1.0,0.9695338907667675,0.019909659063255813
5,30,300,5,0.1,10,ges,0.5,"[2, 4, 16, 17, 20, 22, 27]",7,1.0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.07053941908713693,0.9904276256933262,1.0,0.9904276256933262,0.0
5,30,300,5,0.1,10,ges,0.5,"[2, 4, 16, 17, 20, 22, 27]",7,1.0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.07053941908713693,0.9904276256933262,0.0,0.9852540327986058,0.0051735928947204135
5,30,300,5,0.1,10,ges,0.5,"[2, 4, 16, 17, 20, 22, 27]",7,1.0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.07053941908713693,0.9904276256933262,-1.0,0.9510763209393347,0.03935130475399151
5,30,300,5,0.1,10,ges,2.0,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.07053941908713693,0.9923063159778136,1.0,0.9923063159778136,0.0
5,30,300,5,0.1,10,ges,2.0,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.07053941908713693,0.9923063159778136,0.0,0.9920907994101613,0.00021551656765228522
5,30,300,5,0.1,10,ges,2.0,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.07053941908713693,0.9923063159778136,-1.0,0.9908379291940935,0.001468386783720077
5,30,300,5,0.1,10,iamb,0.5,"[0, 2, 4, 13, 14, 16, 20, 22, 27]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0712,0.9843442476292718,1.0,0.9843442476292718,0.0
5,30,300,5,0.1,10,iamb,0.5,"[0, 2, 4, 13, 14, 16, 20, 22, 27]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0712,0.9843442476292718,0.0,0.9862370972786988,-0.001892849649427042
5,30,300,5,0.1,10,iamb,0.5,"[0, 2, 4, 13, 14, 16, 20, 22, 27]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0712,0.9843442476292718,-1.0,0.9553015477673011,0.02904269986197061
5,30,300,5,0.1,10,iamb,2.0,"[0, 2, 4, 14, 16, 20, 22, 27]",8,1.0,0.625,0.875,0.125,0.0712,0.9916353551619252,1.0,0.9916353551619252,0.0
5,30,300,5,0.1,10,iamb,2.0,"[0, 2, 4, 14, 16, 20, 22, 27]",8,1.0,0.625,0.875,0.125,0.0712,0.9916353551619252,0.0,0.9871754770096967,0.004459878152228591
5,30,300,5,0.1,10,iamb,2.0,"[0, 2, 4, 14, 16, 20, 22, 27]",8,1.0,0.625,0.875,0.125,0.0712,0.9916353551619252,-1.0,0.977094822985234,0.014540532176691268
5,30,300,5,0.1,10,gs,0.5,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.10000000000000002,0.9923063159778136,1.0,0.9923063159778136,0.0
5,30,300,5,0.1,10,gs,0.5,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.10000000000000002,0.9923063159778136,0.0,0.9920907994101613,0.00021551656765228522
5,30,300,5,0.1,10,gs,0.5,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.10000000000000002,0.9923063159778136,-1.0,0.9908379291940935,0.001468386783720077
5,30,300,5,0.1,10,gs,2.0,"[2, 4, 14, 16, 20, 22, 27]",7,1.0,0.7142857142857143,1.0,0.0,0.10000000000000002,0.9934245840042941,1.0,0.9934245840042941,0.0
5,30,300,5,0.1,10,gs,2.0,"[2, 4, 14, 16, 20, 22, 27]",7,1.0,0.7142857142857143,1.0,0.0,0.10000000000000002,0.9934245840042941,0.0,0.9918673756646856,0.0015572083396084846
5,30,300,5,0.1,10,gs,2.0,"[2, 4, 14, 16, 20, 22, 27]",7,1.0,0.7142857142857143,1.0,0.0,0.10000000000000002,0.9934245840042941,-1.0,0.9912382138409536,0.0021863701633405563
5,30,300,5,0.1,10,bootstrap_l1,0.5,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.4258064516129032,0.9923063159778136,1.0,0.9923063159778136,0.0
5,30,300,5,0.1,10,bootstrap_l1,0.5,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.4258064516129032,0.9923063159778136,0.0,0.9920907994101613,0.00021551656765228522
5,30,300,5,0.1,10,bootstrap_l1,0.5,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.4258064516129032,0.9923063159778136,-1.0,0.9908379291940935,0.001468386783720077
5,30,300,5,0.1,10,bootstrap_l1,2.0,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.4258064516129032,0.9923063159778136,1.0,0.9923063159778136,0.0
5,30,300,5,0.1,10,bootstrap_l1,2.0,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.4258064516129032,0.9923063159778136,0.0,0.9920907994101613,0.00021551656765228522
5,30,300,5,0.1,10,bootstrap_l1,2.0,"[2, 4, 16, 20, 22, 27]",6,1.0,0.8333333333333334,1.0,0.0,0.4258064516129032,0.9923063159778136,-1.0,0.9908379291940935,0.001468386783720077
6,30,300,5,0.1,10,vanilla,0.0,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,nan,0.9831439746693984,1.0,0.9831439746693984,0.0
6,30,300,5,0.1,10,vanilla,0.0,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,nan,0.9831439746693984,0.0,0.9753361191860466,0.007807855483351833
6,30,300,5,0.1,10,vanilla,0.0,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,nan,0.9831439746693984,-1.0,0.9022492887624466,0.08089468590695181
6,30,300,5,0.1,10,oracle,0.5,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.0,0.9831439746693984,1.0,0.9831439746693984,0.0
6,30,300,5,0.1,10,oracle,0.5,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.0,0.9831439746693984,0.0,0.9753361191860466,0.007807855483351833
6,30,300,5,0.1,10,oracle,0.5,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.0,0.9831439746693984,-1.0,0.9022492887624466,0.08089468590695181
6,30,300,5,0.1,10,oracle,2.0,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.0,0.9831439746693984,1.0,0.9831439746693984,0.0
6,30,300,5,0.1,10,oracle,2.0,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.0,0.9831439746693984,0.0,0.9753361191860466,0.007807855483351833
6,30,300,5,0.1,10,oracle,2.0,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.0,0.9831439746693984,-1.0,0.9022492887624466,0.08089468590695181
6,30,300,5,0.1,10,uniform,0.5,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,1.0,0.9831439746693984,1.0,0.9831439746693984,0.0
6,30,300,5,0.1,10,uniform,0.5,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,1.0,0.9831439746693984,0.0,0.9753361191860466,0.007807855483351833
6,30,300,5,0.1,10,uniform,0.5,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,1.0,0.9831439746693984,-1.0,0.9022492887624466,0.08089468590695181
6,30,300,5,0.1,10,uniform,2.0,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,1.0,0.9831439746693984,1.0,0.9831439746693984,0.0
6,30,300,5,0.1,10,uniform,2.0,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,1.0,0.9831439746693984,0.0,0.9753361191860466,0.007807855483351833
6,30,300,5,0.1,10,uniform,2.0,"[3, 7, 8, 19, 20, 21, 23, 26, 29]",9,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,1.0,0.9831439746693984,-1.0,0.9022492887624466,0.08089468590695181
6,30,300,5,0.1,10,adversarial,0.5,"[2, 3, 5, 8, 17, 18, 19, 21]",8,0.4,0.25,0.375,0.625,inf,0.9492922331905382,1.0,0.9492922331905382,0.0
6,30,300,5,0.1,10,adversarial,0.5,"[2, 3, 5, 8, 17, 18, 19, 21]",8,0.4,0.25,0.375,0.625,inf,0.9492922331905382,0.0,0.8353015988372093,0.1139906343533289
6,30,300,5,0.1,10,adversarial,0.5,"[2, 3, 5, 8, 17, 18, 19, 21]",8,0.4,0.25,0.375,0.625,inf,0.9492922331905382,-1.0,0.5574768847795163,0.39181534841102195
6,30,300,5,0.1,10,adversarial,2.0,"[2, 3, 5, 8, 13, 17, 18, 21, 28]",9,0.2,0.1111111111111111,0.2222222222222222,0.7777777777777778,inf,0.9430992736077481,1.0,0.9430992736077481,0.0
6,30,300,5,0.1,10,adversarial,2.0,"[2, 3, 5, 8, 13, 17, 18, 21, 28]",9,0.2,0.1111111111111111,0.2222222222222222,0.7777777777777778,inf,0.9430992736077481,0.0,0.8206304505813954,0.12246882302635276
6,30,300,5,0.1,10,adversarial,2.0,"[2, 3, 5, 8, 13, 17, 18, 21, 28]",9,0.2,0.1111111111111111,0.2222222222222222,0.7777777777777778,inf,0.9430992736077481,-1.0,0.48653093883357035,0.4565683347741778
6,30,300,5,0.1,10,pc,0.5,"[3, 7, 8, 9, 15, 19, 21, 23, 29]",9,1.0,0.5555555555555556,0.7777777777777778,0.1111111111111111,0.035982478097622034,0.9780685416278636,1.0,0.9780685416278636,0.0
6,30,300,5,0.1,10,pc,0.5,"[3, 7, 8, 9, 15, 19, 21, 23, 29]",9,1.0,0.5555555555555556,0.7777777777777778,0.1111111111111111,0.035982478097622034,0.9780685416278636,0.0,0.9812863372093024,-0.0032177955814387538
6,30,300,5,0.1,10,pc,0.5,"[3, 7, 8, 9, 15, 19, 21, 23, 29]",9,1.0,0.5555555555555556,0.7777777777777778,0.1111111111111111,0.035982478097622034,0.9780685416278636,-1.0,0.9316322901849218,0.046436251442941834
6,30,300,5,0.1,10,pc,2.0,"[3, 7, 8, 15, 19, 21, 23, 29]",8,1.0,0.625,0.875,0.125,0.035982478097622034,0.9816539392810579,1.0,0.9816539392810579,0.0
6,30,300,5,0.1,10,pc,2.0,"[3, 7, 8, 15, 19, 21, 23, 29]",8,1.0,0.625,0.875,0.125,0.035982478097622034,0.9816539392810579,0.0,0.9763808139534884,0.005273125327569517
6,30,300,5,0.1,10,pc,2.0,"[3, 7, 8, 15, 19, 21, 23, 29]",8,1.0,0.625,0.875,0.125,0.035982478097622034,0.9816539392810579,-1.0,0.903894025604552,0.07775991367650592
6,30,300,5,0.1,10,ges,0.5,"[3, 7, 18, 19, 21, 23, 29]",7,1.0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.04,0.9773235239336934,1.0,0.9773235239336934,0.0
6,30,300,5,0.1,10,ges,0.5,"[3, 7, 18, 19, 21, 23, 29]",7,1.0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.04,0.9773235239336934,0.0,0.9839207848837209,-0.00659726095002755
6,30,300,5,0.1,10,ges,0.5,"[3, 7, 18, 19, 21, 23, 29]",7,1.0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.04,0.9773235239336934,-1.0,0.9810633001422475,-0.0037397762085541464
6,30,300,5,0.1,10,ges,2.0,"[3, 7, 18, 19, 21, 23, 29]",7,1.0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.04,0.9773235239336934,1.0,0.9773235239336934,0.0
6,30,300,5,0.1,10,ges,2.0,"[3, 7, 18, 19, 21, 23, 29]",7,1.0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.04,0.9773235239336934,0.0,0.9839207848837209,-0.00659726095002755
6,30,300,5,0.1,10,ges,2.0,"[3, 7, 18, 19, 21, 23, 29]",7,1.0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.04,0.9773235239336934,-1.0,0.9810633001422475,-0.0037397762085541464
6,30,300,5,0.1,10,iamb,0.5,"[2, 3, 7, 15, 18, 19, 21, 23, 29]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0835294117647059,0.9851927733283665,1.0,0.9851927733283665,0.0
6,30,300,5,0.1,10,iamb,0.5,"[2, 3, 7, 15, 18, 19, 21, 23, 29]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0835294117647059,0.9851927733283665,0.0,0.9890534156976745,-0.003860642369307943
6,30,300,5,0.1,10,iamb,0.5,"[2, 3, 7, 15, 18, 19, 21, 23, 29]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0835294117647059,0.9851927733283665,-1.0,0.976529160739687,0.008663612588679537
6,30,300,5,0.1,10,iamb,2.0,"[2, 3, 7, 15, 18, 19, 21, 23, 29]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0835294117647059,0.9851927733283665,1.0,0.9851927733283665,0.0
6,30,300,5,0.1,10,iamb,2.0,"[2, 3, 7, 15, 18, 19, 21, 23, 29]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0835294117647059,0.9851927733283665,0.0,0.9890534156976745,-0.003860642369307943
6,30,300,5,0.1,10,iamb,2.0,"[2, 3, 7, 15, 18, 19, 21, 23, 29]",9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0835294117647059,0.9851927733283665,-1.0,0.976529160739687,0.008663612588679537
6,30,300,5,0.1,10,gs,0.5,"[3, 7, 15, 19, 21, 23, 29]",7,1.0,0.7142857142857143,1.0,0.0,0.09058823529411765,0.9800707766809461,1.0,0.9800707766809461,0.0
6,30,300,5,0.1,10,gs,0.5,"[3, 7, 15, 19, 21, 23, 29]",7,1.0,0.7142857142857143,1.0,0.0,0.09058823529411765,0.9800707766809461,0.0,0.987327398255814,-0.007256621574867839
6,30,300,5,0.1,10,gs,0.5,"[3, 7, 15, 19, 21, 23, 29]",7,1.0,0.7142857142857143,1.0,0.0,0.09058823529411765,0.9800707766809461,-1.0,0.9818189900426743,-0.001748213361728146
6,30,300,5,0.1,10,gs,2.0,"[3, 7, 15, 19, 21, 23, 29]",7,1.0,0.7142857142857143,1.0,0.0,0.09058823529411765,0.9800707766809461,1.0,0.9800707766809461,0.0
6,30,300,5,0.1,10,gs,2.0,"[3, 7, 15, 19, 21, 23, 29]",7,1.0,0.7142857142857143,1.0,0.0,0.09058823529411765,0.9800707766809461,0.0,0.987327398255814,-0.007256621574867839
6,30,300,5,0.1,10,gs,2.0,"[3, 7, 15, 19, 21, 23, 29]",7,1.0,0.7142857142857143,1.0,0.0,0.09058823529411765,0.9800707766809461,-1.0,0.9818189900426743,-0.001748213361728146
6,30,300,5,0.1,10,bootstrap_l1,0.5,"[2, 3, 7, 8, 19, 21, 23, 29]",8,1.0,0.625,0.75,0.25,0.2993932999208652,0.9800242130750605,1.0,0.9800242130750605,0.0
6,30,300,5,0.1,10,bootstrap_l1,0.5,"[2, 3, 7, 8, 19, 21, 23, 29]",8,1.0,0.625,0.75,0.25,0.2993932999208652,0.9800242130750605,0.0,0.9603470203488371,0.01967719272622337
6,30,300,5,0.1,10,bootstrap_l1,0.5,"[2, 3, 7, 8, 19, 21, 23, 29]",8,1.0,0.625,0.75,0.25,0.2993932999208652,0.9800242130750605,-1.0,0.8151671408250356,0.16485707225002488
6,30,300,5,0.1,10,bootstrap_l1,2.0,"[2, 3, 7, 8, 19, 21, 23, 29]",8,1.0,0.625,0.75,0.25,0.2993932999208652,0.9800242130750605,1.0,0.9800242130750605,0.0
6,30,300,5,0.1,10,bootstrap_l1,2.0,"[2, 3, 7, 8, 19, 21, 23, 29]",8,1.0,0.625,0.75,0.25,0.2993932999208652,0.9800242130750605,0.0,0.9603470203488371,0.01967719272622337
6,30,300,5,0.1,10,bootstrap_l1,2.0,"[2, 3, 7, 8, 19, 21, 23, 29]",8,1.0,0.625,0.75,0.25,0.2993932999208652,0.9800242130750605,-1.0,0.8151671408250356,0.16485707225002488
7,30,300,5,0.1,10,vanilla,0.0,"[2, 3, 6, 9, 10, 17, 18, 20, 24, 27]",10,0.8,0.4,0.7,0.1,nan,0.9946550265021603,1.0,0.9946550265021603,0.0
7,30,300,5,0.1,10,vanilla,0.0,"[2, 3, 6, 9, 10, 17, 18, 20, 24, 27]",10,0.8,0.4,0.7,0.1,nan,0.9946550265021603,0.0,0.99604286158908,-0.001387835086919642
7,30,300,5,0.1,10,vanilla,0.0,"[2, 3, 6, 9, 10, 17, 18, 20, 24, 27]",10,0.8,0.4,0.7,0.1,nan,0.9946550265021603,-1.0,0.9905715179409268,0.004083508561233518
7,30,300,5,0.1,10,oracle,0.5,"[2, 3, 6, 9, 17, 18, 20, 24, 25, 27]",10,0.8,0.4,0.8,0.1,0.0,0.9947886508396063,1.0,0.9947886508396063,0.0
7,30,300,5,0.1,10,oracle,0.5,"[2, 3, 6, 9, 17, 18, 20, 24, 25, 27]",10,0.8,0.4,0.8,0.1,0.0,0.9947886508396063,0.0,0.9968876439464673,-0.0020989931068610135
7,30,300,5,0.1,10,oracle,0.5,"[2, 3, 6, 9, 17, 18, 20, 24, 25, 27]",10,0.8,0.4,0.8,0.1,0.0,0.9947886508396063,-1.0,0.9937441351266814,0.001044515712924965
7,30,300,5,0.1,10,oracle,2.0,"[2, 3, 6, 9, 17, 18, 20, 24, 25, 27]",10,0.8,0.4,0.8,0.1,0.0,0.9947886508396063,1.0,0.9947886508396063,0.0
7,30,300,5,0.1,10,oracle,2.0,"[2, 3, 6, 9, 17, 18, 20, 24, 25, 27]",10,0.8,0.4,0.8,0.1,0.0,0.9947886508396063,0.0,0.9968876439464673,-0.0020989931068610135
7,30,300,5,0.1,10,oracle,2.0,"[2, 3, 6, 9, 17, 18, 20, 24, 25, 27]",10,0.8,0.4,0.8,0.1,0.0,0.9947886508396063,-1.0,0.9937441351266814,0.001044515712924965
7,30,300,5,0.1,10,uniform,0.5,"[2, 3, 6, 9, 10, 17, 18, 20, 24, 27]",10,0.8,0.4,0.7,0.1,1.0,0.9946550265021603,1.0,0.9946550265021603,0.0
7,30,300,5,0.1,10,uniform,0.5,"[2, 3, 6, 9, 10, 17, 18, 20, 24, 27]",10,0.8,0.4,0.7,0.1,1.0,0.9946550265021603,0.0,0.99604286158908,-0.001387835086919642
7,30,300,5,0.1,10,uniform,0.5,"[2, 3, 6, 9, 10, 17, 18, 20, 24, 27]",10,0.8,0.4,0.7,0.1,1.0,0.9946550265021603,-1.0,0.9905715179409268,0.004083508561233518
7,30,300,5,0.1,10,uniform,2.0,"[2, 3, 6, 9, 10, 17, 18, 20, 24, 27]",10,0.8,0.4,0.7,0.1,1.0,0.9946550265021603,1.0,0.9946550265021603,0.0
7,30,300,5,0.1,10,uniform,2.0,"[2, 3, 6, 9, 10, 17, 18, 20, 24, 27]",10,0.8,0.4,0.7,0.1,1.0,0.9946550265021603,0.0,0.99604286158908,-0.001387835086919642
7,30,300,5,0.1,10,uniform,2.0,"[2, 3, 6, 9, 10, 17, 18, 20, 24, 27]",10,0.8,0.4,0.7,0.1,1.0,0.9946550265021603,-1.0,0.9905715179409268,0.004083508561233518
7,30,300,5,0.1,10,adversarial,0.5,"[0, 3, 8, 12, 17, 19, 20, 21, 27]",9,0.2,0.1111111111111111,0.8888888888888888,0.1111111111111111,inf,0.9888200971003519,1.0,0.9888200971003519,0.0
7,30,300,5,0.1,10,adversarial,0.5,"[0, 3, 8, 12, 17, 19, 20, 21, 27]",9,0.2,0.1111111111111111,0.8888888888888888,0.1111111111111111,inf,0.9888200971003519,0.0,0.9883953581432573,0.00042473895709460585
7,30,300,5,0.1,10,adversarial,0.5,"[0, 3, 8, 12, 17, 19, 20, 21, 27]",9,0.2,0.1111111111111111,0.8888888888888888,0.1111111111111111,inf,0.9888200971003519,-1.0,0.9877116939988383,0.0011084031015136109
7,30,300,5,0.1,10,adversarial,2.0,"[0, 3, 8, 12, 17, 19, 20, 21, 27]",9,0.2,0.1111111111111111,0.8888888888888888,0.1111111111111111,inf,0.9888200971003519,1.0,0.9888200971003519,0.0
7,30,300,5,0.1,10,adversarial,2.0,"[0, 3, 8, 12, 17, 19, 20, 21, 27]",9,0.2,0.1111111111111111,0.8888888888888888,0.1111111111111111,inf,0.9888200971003519,0.0,0.9883953581432573,0.00042473895709460585
7,30,300,5,0.1,10,adversarial,2.0,"[0, 3, 8, 12, 17, 19, 20, 21, 27]",9,0.2,0.1111111111111111,0.8888888888888888,0.1111111111111111,inf,0.9888200971003519,-1.0,0.9877116939988383,0.0011084031015136109
7,30,300,5,0.1,10,pc,0.5,"[9, 10, 17, 18, 19, 20, 24]",7,0.6,0.42857142857142855,0.7142857142857143,0.0,0.03731343283582089,0.9958576455391742,1.0,0.9958576455391742,0.0
7,30,300,5,0.1,10,pc,0.5,"[9, 10, 17, 18, 19, 20, 24]",7,0.6,0.42857142857142855,0.7142857142857143,0.0,0.03731343283582089,0.9958576455391742,0.0,0.9946645324796586,0.001193113059515638
7,30,300,5,0.1,10,pc,0.5,"[9, 10, 17, 18, 19, 20, 24]",7,0.6,0.42857142857142855,0.7142857142857143,0.0,0.03731343283582089,0.9958576455391742,-1.0,0.991286473926449,0.004571171612725244
7,30,300,5,0.1,10,pc,2.0,"[3, 9, 10, 17, 18, 20, 27]",7,0.6,0.42857142857142855,0.8571428571428571,0.0,0.03731343283582089,0.9971938889136341,1.0,0.9971938889136341,0.0
7,30,300,5,0.1,10,pc,2.0,"[3, 9, 10, 17, 18, 20, 27]",7,0.6,0.42857142857142855,0.8571428571428571,0.0,0.03731343283582089,0.9971938889136341,0.0,0.9971544173224844,3.947159114969789e-05
7,30,300,5,0.1,10,pc,2.0,"[3, 9, 10, 17, 18, 20, 27]",7,0.6,0.42857142857142855,0.8571428571428571,0.0,0.03731343283582089,0.9971938889136341,-1.0,0.9942803521158229,0.002913536797811256
7,30,300,5,0.1,10,ges,0.5,"[6, 9, 17, 18, 19, 20, 23, 25, 28]",9,1.0,0.5555555555555556,1.0,0.0,0.22916666666666669,0.9999109171083693,1.0,0.9999109171083693,0.0
