seed,n,p_edge,q_source,paradigm,mu_star_rel,k_actual,S_recall,S_precision,correlate_inclusion,causal_precision,auc_star,stability_star,log_loss_star
17,300,0.4,inter_iamb,constraint-local,0.0,5,0.2,0.2,0.0,1.0,0.9908888888888889,0.4769047619047619,0.0689345768975217
18,300,0.2,oracle,control,0.0,5,0.8,0.8,0.2,0.8,0.9977777777777778,0.5259090909090909,0.08217154938868972
18,300,0.2,uniform,control,0.0,5,0.8,0.8,0.2,0.8,0.9931111111111111,0.5043764568764568,0.10100766695734734
18,300,0.2,adversarial,control,0.0,5,0.8,0.8,0.2,0.8,0.9953333333333333,0.4937950937950938,0.1093131115663161
18,300,0.2,ges,score,0.4329,8,0.8,0.5,0.0,1.0,0.9984444444444444,0.6158730158730159,0.06779660425716241
18,300,0.2,bootstrap_l1,stability,0.0658,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.9964444444444446,0.8272727272727274,0.07459275452467953
18,300,0.2,iamb,constraint-local,0.4329,8,0.8,0.5,0.125,0.875,0.9988888888888889,0.5753968253968254,0.07015311510888053
18,300,0.2,pc_stable,constraint-global,0.0,5,0.8,0.8,0.2,0.8,0.9964444444444445,0.5071212121212121,0.0832352780935352
18,300,0.2,dagma,continuous-opt,0.01,5,1.0,1.0,0.0,1.0,0.9948888888888888,0.702579365079365,0.08484380746681024
18,300,0.2,gs,constraint-local,0.01,8,0.8,0.5,0.125,0.875,0.9948888888888888,0.6201587301587301,0.07978566551943943
18,300,0.2,inter_iamb,constraint-local,0.231,8,0.8,0.5,0.125,0.875,0.9975555555555555,0.7033333333333334,0.08434970392060681
18,300,0.4,oracle,control,0.0,4,0.2,0.25,0.0,1.0,0.9662222222222223,0.38710678210678207,0.30126706893213023
18,300,0.4,uniform,control,0.0,4,0.2,0.25,0.0,1.0,0.9035555555555556,0.29619047619047617,0.2419708727494308
18,300,0.4,adversarial,control,0.01,3,0.2,0.3333333333333333,0.0,1.0,0.9879999999999999,0.4363095238095238,0.14657772167991986
18,300,0.4,ges,score,0.0,4,0.2,0.25,0.0,1.0,0.9817777777777777,0.34785714285714286,0.21196440710245806
18,300,0.4,bootstrap_l1,stability,0.01,3,0.2,0.3333333333333333,0.0,1.0,0.9908888888888889,0.321547619047619,0.15711398919279507
18,300,0.4,iamb,constraint-local,0.0,4,0.2,0.25,0.0,1.0,0.9588888888888889,0.3904761904761904,0.20301633637757596
18,300,0.4,pc_stable,constraint-global,0.0658,5,0.6,0.6,0.0,1.0,0.9991111111111112,0.44980158730158726,0.043463801458422185
18,300,0.4,dagma,continuous-opt,0.0187,6,0.6,0.5,0.0,1.0,0.9982222222222221,0.572907647907648,0.04220191097523072
18,300,0.4,gs,constraint-local,0.0,4,0.2,0.25,0.0,1.0,0.9864444444444445,0.36952380952380953,0.1546758128735684
18,300,0.4,inter_iamb,constraint-local,0.0,4,0.2,0.25,0.0,1.0,0.9853333333333334,0.3444047619047619,0.1421963215450088
19,300,0.2,oracle,control,0.0187,10,1.0,0.5,0.1,0.9,0.998,0.727972027972028,0.0664967284376347
19,300,0.2,uniform,control,0.0,9,0.4,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.9977777777777778,0.5394055944055944,0.06809924303152606
19,300,0.2,adversarial,control,0.0,9,0.4,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.9971111111111112,0.4641724941724942,0.06647905766077336
19,300,0.2,ges,score,0.1233,10,0.2,0.1,0.1,0.9,0.9984444444444446,0.750909090909091,0.06826855478729171
19,300,0.2,bootstrap_l1,stability,0.0351,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.9997777777777778,0.7360606060606061,0.026467050601376114
19,300,0.2,iamb,constraint-local,0.0187,8,1.0,0.625,0.0,1.0,0.9971111111111112,0.525,0.057881550244848166
19,300,0.2,pc_stable,constraint-global,0.1233,8,0.6,0.375,0.125,0.875,0.9982222222222223,0.6902020202020202,0.0635274594147213
19,300,0.2,dagma,continuous-opt,0.231,7,0.2,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.9977777777777778,0.7555555555555555,0.05305506451083878
19,300,0.2,gs,constraint-local,0.0658,10,1.0,0.5,0.0,1.0,0.9988888888888889,0.6799999999999999,0.04260611987966725
19,300,0.2,inter_iamb,constraint-local,0.0351,8,1.0,0.625,0.125,0.875,0.9986666666666666,0.6985858585858586,0.0435902211465939
19,300,0.4,oracle,control,0.0,7,0.4,0.2857142857142857,0.0,1.0,0.9968888888888889,0.4852525252525252,0.07516910027628995
19,300,0.4,uniform,control,0.0,7,0.4,0.2857142857142857,0.0,1.0,0.9944444444444445,0.5528174603174604,0.12031358112489729
19,300,0.4,adversarial,control,0.0,7,0.4,0.2857142857142857,0.0,1.0,0.9982222222222223,0.4830952380952381,0.12582639363920162
19,300,0.4,ges,score,0.01,7,0.8,0.5714285714285714,0.0,1.0,0.9993333333333334,0.5880952380952381,0.026327302133313003
19,300,0.4,bootstrap_l1,stability,0.01,8,0.6,0.375,0.0,1.0,0.9997777777777778,0.7843253968253968,0.030075103851335293
19,300,0.4,iamb,constraint-local,0.01,7,1.0,0.7142857142857143,0.0,1.0,0.9993333333333332,0.6513888888888889,0.03596051076884625
19,300,0.4,pc_stable,constraint-global,0.0187,8,0.6,0.375,0.0,1.0,0.998,0.4731313131313131,0.07950532904355717
19,300,0.4,dagma,continuous-opt,0.0351,6,0.6,0.5,0.0,1.0,0.9931111111111111,0.5928030303030303,0.12298690452707972
19,300,0.4,gs,constraint-local,0.01,6,1.0,0.8333333333333334,0.0,1.0,0.999111111111111,0.7132936507936507,0.040091691147806294
19,300,0.4,inter_iamb,constraint-local,0.01,7,1.0,0.7142857142857143,0.0,1.0,1.0,0.5796825396825397,0.02447348902421712
1,150,0.2,oracle,control,0.01,8,1.0,0.625,0.25,0.75,0.9982222222222223,0.7607142857142858,0.05302774096869904
1,150,0.2,uniform,control,0.0,8,1.0,0.625,0.25,0.75,0.9973333333333333,0.603567821067821,0.12299210197041215
1,150,0.2,adversarial,control,0.0,8,1.0,0.625,0.25,0.75,0.9973333333333333,0.591010101010101,0.1221197483240779
1,150,0.2,ges,score,0.0658,6,1.0,0.8333333333333334,0.0,1.0,1.0,0.7958730158730158,0.07295900412186006
1,150,0.2,bootstrap_l1,stability,0.0351,8,1.0,0.625,0.125,0.875,0.9964444444444445,0.7206565656565657,0.1554851718739197
1,150,0.2,iamb,constraint-local,0.231,8,1.0,0.625,0.125,0.875,0.9991111111111112,0.7155555555555555,0.033066298936031864
1,150,0.2,pc_stable,constraint-global,0.0,8,1.0,0.625,0.25,0.75,0.9937777777777779,0.7038888888888889,0.09678167921626953
1,150,0.2,dagma,continuous-opt,0.4329,9,1.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.9991111111111112,0.8875,0.043341517348284515
1,150,0.2,gs,constraint-local,0.1233,8,1.0,0.625,0.25,0.75,1.0,0.6984126984126984,0.04988220173660407
1,150,0.2,inter_iamb,constraint-local,0.0658,6,1.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.9991111111111112,0.8273809523809522,0.06239520568671172
1,300,0.2,oracle,control,0.01,6,1.0,0.8333333333333334,0.0,1.0,0.9937777777777776,0.6223196248196248,0.10602478446380692
1,300,0.2,uniform,control,0.0,6,1.0,0.8333333333333334,0.0,1.0,0.9924444444444445,0.5597619047619047,0.1273662397058017
1,300,0.2,adversarial,control,0.0,6,1.0,0.8333333333333334,0.0,1.0,0.9959999999999999,0.6762878787878788,0.0983599317472524
1,300,0.2,ges,score,0.0,6,1.0,0.8333333333333334,0.0,1.0,0.9973333333333334,0.7821428571428573,0.07199947782319265
1,300,0.2,bootstrap_l1,stability,0.8111,6,1.0,0.8333333333333334,0.0,1.0,0.9973333333333333,0.7773809523809525,0.06001299338239772
1,300,0.2,iamb,constraint-local,0.1233,6,1.0,0.8333333333333334,0.0,1.0,0.9982222222222223,0.7192460317460319,0.06782914363002526
1,300,0.2,pc_stable,constraint-global,0.1233,5,1.0,1.0,0.0,1.0,0.999111111111111,0.7720238095238094,0.08770951767142979
1,300,0.2,dagma,continuous-opt,5.3367,5,1.0,1.0,0.0,1.0,0.9955555555555555,0.7714285714285715,0.07917174358772475
1,300,0.2,gs,constraint-local,0.231,6,1.0,0.8333333333333334,0.0,1.0,0.9968888888888889,0.9333333333333333,0.0711685396013941
1,300,0.2,inter_iamb,constraint-local,0.0351,6,1.0,0.8333333333333334,0.0,1.0,0.9971111111111112,0.6494841269841269,0.07849057730927399
1,300,0.4,oracle,control,0.01,9,1.0,0.5555555555555556,0.0,1.0,0.9880000000000001,0.6463636363636364,0.16570449974751017
1,300,0.4,uniform,control,0.0,7,1.0,0.7142857142857143,0.0,1.0,0.9808888888888889,0.7872222222222222,0.20156920660166494
1,300,0.4,adversarial,control,0.0,7,1.0,0.7142857142857143,0.0,1.0,0.9846666666666666,0.6691919191919191,0.17851142335729797
1,300,0.4,ges,score,0.0658,7,1.0,0.7142857142857143,0.0,1.0,0.9977777777777778,0.8678571428571429,0.07107661053860798
1,300,0.4,bootstrap_l1,stability,0.01,8,1.0,0.625,0.0,1.0,0.9942222222222222,0.7670707070707071,0.08597040188639908
1,300,0.4,iamb,constraint-local,0.1233,6,1.0,0.8333333333333334,0.0,1.0,0.9948888888888888,0.7128968253968254,0.09521372674246613
1,300,0.4,pc_stable,constraint-global,0.01,8,1.0,0.625,0.0,1.0,0.9833333333333334,0.6416666666666667,0.1902641654882179
1,300,0.4,dagma,continuous-opt,0.0658,8,1.0,0.625,0.0,1.0,0.9913333333333334,0.7033333333333334,0.12375830548359171
1,300,0.4,gs,constraint-local,0.0351,6,1.0,0.8333333333333334,0.0,1.0,0.9933333333333334,0.7464285714285714,0.10737405608654618
1,300,0.4,inter_iamb,constraint-local,0.1233,7,1.0,0.7142857142857143,0.0,1.0,0.9955555555555555,0.6797619047619048,0.10077025085858893
1,500,0.2,oracle,control,0.0,8,1.0,0.625,0.0,1.0,0.9965599999999999,0.6923809523809522,0.07653555055130998
1,500,0.2,uniform,control,0.0,8,1.0,0.625,0.0,1.0,0.99672,0.6672222222222223,0.08425697727943952
1,500,0.2,adversarial,control,0.0,8,1.0,0.625,0.0,1.0,0.9964000000000001,0.7164141414141414,0.08454219650617964
1,500,0.2,ges,score,0.0351,8,1.0,0.625,0.0,1.0,0.9972,0.7353174603174603,0.06870337609569341
1,500,0.2,bootstrap_l1,stability,0.0658,8,1.0,0.625,0.125,0.875,0.9959999999999999,0.7174242424242425,0.07864730598453573
1,500,0.2,iamb,constraint-local,0.1233,8,1.0,0.625,0.0,1.0,0.99688,0.925,0.06145468017529624
1,500,0.2,pc_stable,constraint-global,0.8111,8,1.0,0.625,0.125,0.875,0.9978400000000001,0.7058333333333333,0.05919608931458773
1,500,0.2,dagma,continuous-opt,0.0351,5,1.0,1.0,0.0,1.0,0.9976799999999999,0.7821428571428573,0.059826391506403384
1,500,0.2,gs,constraint-local,0.4329,7,1.0,0.7142857142857143,0.0,1.0,0.9975200000000001,0.7714285714285715,0.05787977279012464
1,500,0.2,inter_iamb,constraint-local,0.4329,7,1.0,0.7142857142857143,0.0,1.0,0.99616,0.693452380952381,0.07802575562899071
2,150,0.2,oracle,control,0.0351,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.992,0.5599611499611499,0.17235357412851476
2,150,0.2,uniform,control,0.0,10,0.6,0.3,0.0,1.0,0.9946666666666667,0.428021978021978,0.12670946408038405
2,150,0.2,adversarial,control,0.0351,9,0.2,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.9893333333333334,0.35796703296703297,0.22363081174744162
2,150,0.2,ges,score,1.5199,7,0.8,0.5714285714285714,0.0,1.0,0.9884444444444445,0.5531746031746032,0.12638909071819066
2,150,0.2,bootstrap_l1,stability,0.0,10,0.6,0.3,0.0,1.0,0.9777777777777779,0.46500999000999005,0.20499898539783695
2,150,0.2,iamb,constraint-local,0.0351,9,0.6,0.3333333333333333,0.0,1.0,0.9937777777777779,0.5878787878787877,0.1377990077596602
2,150,0.2,pc_stable,constraint-global,0.0,10,0.6,0.3,0.0,1.0,0.9875555555555555,0.4585414585414586,0.15444479977992143
2,150,0.2,dagma,continuous-opt,0.231,9,0.4,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.9902222222222221,0.4881060606060606,0.17083007049922538
2,150,0.2,gs,constraint-local,0.231,7,0.8,0.5714285714285714,0.0,1.0,0.9795555555555555,0.5537878787878787,0.1931279393172807
2,150,0.2,inter_iamb,constraint-local,0.0351,8,0.6,0.375,0.0,1.0,0.992,0.5697474747474749,0.11132534810783942
2,300,0.2,oracle,control,0.0351,10,1.0,0.5,0.1,0.9,0.9975555555555555,0.5781468531468531,0.08292514886247015
2,300,0.2,uniform,control,0.0,8,0.6,0.375,0.25,0.75,0.9973333333333333,0.45263736263736265,0.09051159705786849
2,300,0.2,adversarial,control,0.0,8,0.6,0.375,0.25,0.75,0.994,0.4311888111888112,0.10146436955975849
2,300,0.2,ges,score,0.0187,10,1.0,0.5,0.1,0.9,0.9982222222222223,0.610980685980686,0.06272645831293706
2,300,0.2,bootstrap_l1,stability,10.0,10,0.8,0.4,0.1,0.9,0.9944444444444445,0.7636363636363636,0.10562024033356257
2,300,0.2,iamb,constraint-local,0.231,8,1.0,0.625,0.0,1.0,0.9986666666666666,0.7386363636363635,0.0549748942412482
2,300,0.2,pc_stable,constraint-global,0.0351,9,1.0,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.9968888888888889,0.49948717948717947,0.07776225198984159
2,300,0.2,dagma,continuous-opt,0.8111,10,0.8,0.4,0.2,0.8,0.9966666666666667,0.5597222222222221,0.08345130049853752
2,300,0.2,gs,constraint-local,0.4329,8,1.0,0.625,0.0,1.0,0.9984444444444444,0.8699999999999999,0.05360673899409639
2,300,0.2,inter_iamb,constraint-local,0.4329,8,1.0,0.625,0.0,1.0,0.9982222222222223,0.7590404040404041,0.05644056103776359
2,300,0.4,oracle,control,0.0,5,0.2,0.2,0.0,1.0,0.992,0.525595238095238,0.09004626891620776
2,300,0.4,uniform,control,0.0,5,0.2,0.2,0.0,1.0,0.9946666666666667,0.48988095238095236,0.08652667113001745
2,300,0.4,adversarial,control,0.01,5,0.2,0.2,0.0,1.0,1.0,0.5650000000000001,0.015453045370934847
2,300,0.4,ges,score,0.0187,5,0.4,0.4,0.0,1.0,0.9997777777777778,0.7928571428571429,0.03996667555193408
2,300,0.4,bootstrap_l1,stability,0.1233,4,0.2,0.25,0.0,1.0,1.0,0.6654761904761906,0.017446127607855334
2,300,0.4,iamb,constraint-local,0.0,5,0.2,0.2,0.0,1.0,0.9984444444444446,0.3543650793650793,0.057757149861420734
2,300,0.4,pc_stable,constraint-global,0.0,5,0.2,0.2,0.0,1.0,0.9977777777777778,0.4188492063492063,0.05104264510110211
2,300,0.4,dagma,continuous-opt,0.0187,6,0.4,0.3333333333333333,0.0,1.0,1.0,0.5016666666666667,0.017560773419119352
2,300,0.4,gs,constraint-local,0.01,6,1.0,0.8333333333333334,0.0,1.0,0.9893333333333334,0.5619047619047619,0.09193885486888441
2,300,0.4,inter_iamb,constraint-local,0.0187,9,0.8,0.4444444444444444,0.0,1.0,1.0,0.5928282828282827,0.04295041003743589
2,500,0.2,oracle,control,0.01,10,1.0,0.5,0.1,0.9,0.99672,0.5136363636363637,0.07898618239295577
2,500,0.2,uniform,control,0.0,10,1.0,0.5,0.1,0.9,0.99584,0.45595238095238083,0.08566008949547307
2,500,0.2,adversarial,control,0.0,10,1.0,0.5,0.1,0.9,0.99648,0.6036635586635586,0.0710559642054092
2,500,0.2,ges,score,0.231,5,1.0,1.0,0.0,1.0,0.99712,0.6292460317460318,0.06909379459833533
2,500,0.2,bootstrap_l1,stability,0.0,10,1.0,0.5,0.1,0.9,0.9970399999999999,0.4554612054612054,0.07743047845408663
2,500,0.2,iamb,constraint-local,0.01,9,1.0,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.99712,0.6337878787878789,0.07921910542243352
2,500,0.2,pc_stable,constraint-global,0.0187,9,1.0,0.5555555555555556,0.0,1.0,0.9972799999999999,0.4525641025641026,0.07861801158646235
2,500,0.2,dagma,continuous-opt,0.01,7,1.0,0.7142857142857143,0.0,1.0,0.9968,0.5148251748251749,0.07662434675007304
2,500,0.2,gs,constraint-local,0.0351,6,1.0,0.8333333333333334,0.0,1.0,0.99696,0.6119660894660893,0.07209425094342374
2,500,0.2,inter_iamb,constraint-local,0.0658,6,1.0,0.8333333333333334,0.0,1.0,0.99688,0.7105339105339106,0.06603931096470432
3,150,0.2,oracle,control,0.0658,10,0.8,0.4,0.1,0.9,0.9937777777777779,0.5959090909090909,0.09824685827228055
3,150,0.2,uniform,control,0.0,8,0.6,0.375,0.0,1.0,0.9946666666666667,0.5078837828837829,0.09820902616248142
3,150,0.2,adversarial,control,0.0,8,0.6,0.375,0.0,1.0,0.9848888888888888,0.4032534132534133,0.2254182483491915
3,150,0.2,ges,score,0.231,7,1.0,0.7142857142857143,0.0,1.0,0.9946666666666667,0.646626984126984,0.07560899553851916
3,150,0.2,bootstrap_l1,stability,0.1233,10,0.4,0.2,0.0,1.0,0.9928888888888888,0.8136363636363637,0.11709966707403023
3,150,0.2,iamb,constraint-local,0.4329,8,0.8,0.5,0.0,1.0,0.9982222222222223,0.6806060606060604,0.07955403416788046
3,150,0.2,pc_stable,constraint-global,2.848,10,0.6,0.3,0.2,0.8,0.9902222222222223,0.42483349983349983,0.15597543639625147
3,150,0.2,dagma,continuous-opt,0.1233,9,0.4,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.9893333333333334,0.6628787878787878,0.14912719505128563
3,150,0.2,gs,constraint-local,0.231,9,1.0,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.9937777777777779,0.6542424242424241,0.09771470742474031
3,150,0.2,inter_iamb,constraint-local,0.0351,10,1.0,0.5,0.1,0.9,0.9928888888888888,0.6376689976689977,0.11691564374471955
3,300,0.2,oracle,control,0.0187,10,1.0,0.5,0.1,0.9,0.9968888888888889,0.5884282384282384,0.08450933371755891
3,300,0.2,uniform,control,0.0,10,0.8,0.4,0.2,0.8,0.9955555555555555,0.6201748251748251,0.08397318051610791
3,300,0.2,adversarial,control,0.0,10,0.8,0.4,0.2,0.8,0.9977777777777778,0.6778221778221779,0.06313822965390314
3,300,0.2,ges,score,0.1233,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.9991111111111112,0.6636363636363636,0.06538845227020815
3,300,0.2,bootstrap_l1,stability,0.4329,9,1.0,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.9986666666666666,0.7254545454545455,0.06150698832102924
3,300,0.2,iamb,constraint-local,0.0,10,0.8,0.4,0.2,0.8,0.9913333333333334,0.5712271062271063,0.10256134949685716
3,300,0.2,pc_stable,constraint-global,0.8111,8,0.4,0.25,0.125,0.875,0.9971111111111111,0.5460606060606061,0.08039857160156204
3,300,0.2,dagma,continuous-opt,5.3367,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.9966666666666667,0.8200000000000001,0.06460583997904959
3,300,0.2,gs,constraint-local,0.231,6,1.0,0.8333333333333334,0.0,1.0,0.9993333333333334,0.8446428571428571,0.05640236324152363
3,300,0.2,inter_iamb,constraint-local,0.4329,9,1.0,0.5555555555555556,0.0,1.0,0.9928888888888888,0.8272727272727274,0.09945738328296246
3,300,0.4,oracle,control,0.01,4,0.2,0.25,0.0,1.0,0.965111111111111,0.3203282828282828,0.23246344241400524
3,300,0.4,uniform,control,0.0,5,0.2,0.2,0.0,1.0,0.9493333333333333,0.3651984126984127,0.31534959137663476
3,300,0.4,adversarial,control,0.0,5,0.2,0.2,0.0,1.0,0.9906666666666666,0.7150000000000001,0.15932347679172992
3,300,0.4,ges,score,0.01,7,0.8,0.5714285714285714,0.0,1.0,1.0,0.5384920634920635,0.01812094456401301
3,300,0.4,bootstrap_l1,stability,0.01,3,0.0,0.0,0.0,1.0,0.985111111111111,0.5750000000000001,0.17188885503413792
3,300,0.4,iamb,constraint-local,0.0,5,0.2,0.2,0.0,1.0,0.9513333333333334,0.35619047619047617,0.29612087776129464
3,300,0.4,pc_stable,constraint-global,0.01,3,0.0,0.0,0.0,1.0,0.9382222222222222,0.4022222222222222,0.29219000352088903
3,300,0.4,dagma,continuous-opt,0.0351,6,0.2,0.16666666666666666,0.0,1.0,0.9982222222222223,0.3371825396825397,0.06240476222539347
3,300,0.4,gs,constraint-local,0.0,5,0.2,0.2,0.0,1.0,0.9846666666666668,0.52,0.16069468490704839
3,300,0.4,inter_iamb,constraint-local,0.0,5,0.2,0.2,0.0,1.0,0.9855555555555556,0.62,0.16441768381909566
3,500,0.2,oracle,control,0.1233,10,1.0,0.5,0.0,1.0,0.9974399999999999,0.7412121212121213,0.06629670753271433
3,500,0.2,uniform,control,0.0,9,1.0,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.99352,0.7123232323232325,0.10610672093105256
3,500,0.2,adversarial,control,0.0,9,1.0,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.9919999999999998,0.5718686868686867,0.1327446554175662
3,500,0.2,ges,score,0.0351,10,0.6,0.3,0.1,0.9,0.9964000000000001,0.850909090909091,0.07231481138999798
3,500,0.2,bootstrap_l1,stability,0.231,9,0.8,0.4444444444444444,0.0,1.0,0.9949600000000001,0.8827272727272728,0.09080774552942275
3,500,0.2,iamb,constraint-local,0.0658,8,1.0,0.625,0.0,1.0,0.99848,0.7534920634920635,0.0520073701944347
3,500,0.2,pc_stable,constraint-global,0.1233,9,0.4,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.9944000000000001,0.6185606060606059,0.09516802330572512
3,500,0.2,dagma,continuous-opt,0.231,8,0.6,0.375,0.125,0.875,0.99488,0.6795959595959596,0.09995605668232715
3,500,0.2,gs,constraint-local,0.0351,8,1.0,0.625,0.0,1.0,0.9990400000000002,0.7880952380952382,0.054972352744206684
3,500,0.2,inter_iamb,constraint-local,0.0658,8,1.0,0.625,0.0,1.0,0.9980800000000001,0.7156818181818182,0.05292183400399192
4,150,0.2,oracle,control,0.0658,7,1.0,0.7142857142857143,0.0,1.0,0.992,0.477963702963703,0.1631152242151346
4,150,0.2,uniform,control,0.0,7,1.0,0.7142857142857143,0.0,1.0,0.9964444444444445,0.3151631701631702,0.18056926668055995
4,150,0.2,adversarial,control,0.01,9,0.4,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.9893333333333334,0.46896464646464653,0.24028903603433643
4,150,0.2,ges,score,2.848,10,1.0,0.5,0.0,1.0,0.9955555555555555,0.6586868686868688,0.10251593177439385
4,150,0.2,bootstrap_l1,stability,10.0,8,0.4,0.25,0.0,1.0,0.9902222222222223,0.6247222222222223,0.11805987527616293
4,150,0.2,iamb,constraint-local,1.5199,7,0.8,0.5714285714285714,0.0,1.0,0.992888888888889,0.5987121212121211,0.16648094253437976
4,150,0.2,pc_stable,constraint-global,2.848,8,0.8,0.5,0.125,0.875,0.9813333333333333,0.40461205461205463,0.1933208189114886
4,150,0.2,dagma,continuous-opt,0.4329,10,0.8,0.4,0.0,0.9,0.9955555555555555,0.5416783216783216,0.09900404373292473
4,150,0.2,gs,constraint-local,0.4329,6,1.0,0.8333333333333334,0.0,1.0,0.9875555555555555,0.6253968253968253,0.12895951723178806
4,150,0.2,inter_iamb,constraint-local,0.0658,7,0.8,0.5714285714285714,0.0,1.0,0.9902222222222223,0.5426282051282051,0.14942271474535113
4,300,0.2,oracle,control,0.0,8,1.0,0.625,0.0,0.875,0.9964444444444445,0.43445720945720945,0.09863085595699483
4,300,0.2,uniform,control,0.0,8,1.0,0.625,0.0,0.875,0.9959999999999999,0.5106993006993006,0.07813139285899237
4,300,0.2,adversarial,control,0.0,8,1.0,0.625,0.0,0.875,0.9928888888888888,0.49752525252525254,0.11235128213342704
4,300,0.2,ges,score,0.1233,8,1.0,0.625,0.0,1.0,0.9975555555555555,0.73,0.0623410889468232
4,300,0.2,bootstrap_l1,stability,0.0187,9,0.8,0.4444444444444444,0.1111111111111111,0.7777777777777778,0.9937777777777779,0.5702292152292152,0.10719818921274496
4,300,0.2,iamb,constraint-local,0.0187,10,1.0,0.5,0.2,0.7,0.9962222222222221,0.5955477855477855,0.07898854766401119
4,300,0.2,pc_stable,constraint-global,0.4329,9,1.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.9964444444444446,0.5808080808080807,0.08660538367057406
4,300,0.2,dagma,continuous-opt,0.231,7,1.0,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.9955555555555555,0.4733585858585858,0.09402519261505699
4,300,0.2,gs,constraint-local,0.231,7,1.0,0.7142857142857143,0.0,1.0,0.9964444444444445,0.6946428571428571,0.07458180147134769
4,300,0.2,inter_iamb,constraint-local,0.1233,7,1.0,0.7142857142857143,0.0,0.8571428571428571,0.9940000000000001,0.6618686868686867,0.09575490557366291
4,300,0.4,oracle,control,0.0,3,0.0,0.0,0.0,1.0,0.9977777777777778,0.2752380952380952,0.07835500514561217
4,300,0.4,uniform,control,0.0,3,0.0,0.0,0.0,1.0,0.9935555555555556,0.31801587301587303,0.10959703444121587
4,300,0.4,adversarial,control,0.0,3,0.0,0.0,0.0,1.0,0.9973333333333333,0.3576587301587301,0.08816337179717074
4,300,0.4,ges,score,0.01,5,0.6,0.6,0.0,1.0,1.0,0.36432539682539683,0.014816887790159619
4,300,0.4,bootstrap_l1,stability,0.0,3,0.0,0.0,0.0,1.0,1.0,0.37511904761904763,0.029068204221606102
4,300,0.4,iamb,constraint-local,0.01,5,0.8,0.8,0.0,1.0,0.9997777777777778,0.5982142857142858,0.02521122545197091
4,300,0.4,pc_stable,constraint-global,0.0,3,0.0,0.0,0.0,1.0,0.9946666666666667,0.3466666666666666,0.11715775291145662
4,300,0.4,dagma,continuous-opt,0.0,3,0.0,0.0,0.0,1.0,0.9973333333333333,0.3995238095238095,0.08165064534596955
4,300,0.4,gs,constraint-local,0.01,6,0.8,0.6666666666666666,0.0,1.0,1.0,0.5690873015873016,0.015028761062862314
4,300,0.4,inter_iamb,constraint-local,0.0,3,0.0,0.0,0.0,1.0,0.9993333333333332,0.3441666666666666,0.03493257773940027
4,500,0.2,oracle,control,0.01,10,1.0,0.5,0.0,1.0,0.9982399999999998,0.7113888888888888,0.05021875425057319
4,500,0.2,uniform,control,0.0,10,1.0,0.5,0.0,1.0,0.9970399999999999,0.6455555555555555,0.059930997756997194
4,500,0.2,adversarial,control,0.0,10,1.0,0.5,0.0,1.0,0.99824,0.5136363636363636,0.061328326268737396
4,500,0.2,ges,score,0.4329,6,1.0,0.8333333333333334,0.0,1.0,0.9996,0.7875000000000001,0.0326797535942891
4,500,0.2,bootstrap_l1,stability,0.1233,7,0.8,0.5714285714285714,0.0,1.0,0.9987199999999999,0.7694444444444444,0.04436002987620293
4,500,0.2,iamb,constraint-local,0.4329,7,1.0,0.7142857142857143,0.0,1.0,0.9987999999999999,0.7325396825396825,0.04005455541463895
4,500,0.2,pc_stable,constraint-global,0.4329,8,1.0,0.625,0.0,1.0,0.99928,0.8833333333333334,0.03745757321331723
4,500,0.2,dagma,continuous-opt,0.0,10,1.0,0.5,0.0,1.0,0.99664,0.5220854145854146,0.0709457826917563
4,500,0.2,gs,constraint-local,0.01,6,1.0,0.8333333333333334,0.0,1.0,0.9994399999999999,0.7067460317460317,0.04058649858773983
4,500,0.2,inter_iamb,constraint-local,0.0351,9,1.0,0.5555555555555556,0.0,1.0,0.9987199999999999,0.7002777777777779,0.04746320036361583
5,150,0.2,oracle,control,0.0351,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.9973333333333333,0.5447469197469197,0.09574818880907862
