param,value,seed,model,sd,sc,shd,fpr,tpr,f1,f1_bin_bin,precision_bin_bin,recall_bin_bin,f1_bin_cont,precision_bin_cont,recall_bin_cont
p_mix,0.6,4,logistic,0.5333333333333333,0.46417989417989414,0.3111111111111111,0.022727272727272728,0.4166666666666667,0.5263157894736842,0.34782608695652173,0.4444444444444444,0.2857142857142857,0.3333333333333333,0.2222222222222222,0.6666666666666666
p_mix,0.6,5,gaussian,0.8888888888888888,0.7705291005291006,0.4222222222222222,0.011235955056179775,0.2727272727272727,0.4,0.0909090909090909,0.25,0.05555555555555555,0.5714285714285715,0.5,0.6666666666666666
p_mix,0.6,5,logistic,0.6222222222222222,0.5109523809523809,0.3111111111111111,0.0,0.36363636363636365,0.5333333333333333,0.3703703703703704,0.5555555555555556,0.2777777777777778,0.5,0.3333333333333333,1.0
p_mix,0.6,6,gaussian,0.6888888888888889,0.4977777777777777,0.35555555555555557,0.03296703296703297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_mix,0.6,6,logistic,0.7111111111111111,0.4718518518518519,0.26666666666666666,0.01098901098901099,0.2222222222222222,0.3333333333333333,0.25,0.6666666666666666,0.15384615384615385,0.0,0.0,0.0
p_mix,0.6,7,gaussian,0.6222222222222222,0.6163227513227514,0.37777777777777777,0.031914893617021274,0.16666666666666666,0.2,0.0,0.0,0.0,0.28571428571428575,0.2,0.5
p_mix,0.6,7,logistic,0.6,0.5489153439153439,0.26666666666666666,0.010638297872340425,0.3333333333333333,0.4444444444444444,0.25,0.5,0.16666666666666666,0.3333333333333333,0.25,0.5
p_mix,0.6,8,gaussian,0.37777777777777777,0.4122222222222222,0.2222222222222222,0.010752688172043012,0.14285714285714285,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0
p_mix,0.6,8,logistic,0.35555555555555557,0.36481481481481487,0.2,0.021505376344086023,0.2857142857142857,0.36363636363636365,0.30769230769230765,0.5,0.2222222222222222,0.0,0.0,0.0
p_mix,0.6,9,gaussian,0.6222222222222222,0.46955026455026455,0.4888888888888889,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_mix,0.6,9,logistic,0.4444444444444444,0.2927248677248677,0.4222222222222222,0.03260869565217391,0.375,0.42857142857142855,0.24000000000000005,0.3333333333333333,0.1875,0.0,0.0,0.0
p_mix,0.8,0,gaussian,0.6222222222222222,0.6287301587301588,0.35555555555555557,0.03333333333333333,0.2,0.26666666666666666,0.0,0.0,0.0,0.5714285714285715,0.4,1.0
p_mix,0.8,0,logistic,0.4888888888888889,0.4691534391534392,0.3111111111111111,0.03333333333333333,0.4,0.47058823529411764,0.33333333333333337,0.36363636363636365,0.3076923076923077,0.3076923076923077,0.18181818181818182,1.0
p_mix,0.8,1,gaussian,0.6666666666666666,0.7430952380952383,0.4222222222222222,0.011111111111111112,0.2,0.3076923076923077,0.0,0.0,0.0,0.6666666666666666,0.5,1.0
p_mix,0.8,1,logistic,0.6888888888888889,0.4173809523809524,0.37777777777777777,0.022222222222222223,0.5,0.5882352941176471,0.4444444444444445,0.6,0.35294117647058826,0.0,0.0,0.0
p_mix,0.8,2,gaussian,0.5777777777777777,0.4339065255731922,0.3111111111111111,0.041666666666666664,0.0,0.0,0.13333333333333333,0.2,0.1,0.0,0.0,0.0
p_mix,0.8,2,logistic,0.37777777777777777,0.4656701940035274,0.3111111111111111,0.0,0.25,0.4,0.11764705882352941,0.14285714285714285,0.1,0.25,0.14285714285714285,1.0
p_mix,0.8,3,gaussian,0.6222222222222222,0.5371957671957671,0.37777777777777777,0.031578947368421054,0.0,0.0,0.3333333333333333,0.5714285714285714,0.23529411764705882,0.0,0.0,0.0
p_mix,0.8,3,logistic,0.5333333333333333,0.34497354497354493,0.4,0.042105263157894736,0.0,0.0,0.37037037037037035,0.5,0.29411764705882354,0.0,0.0,0.0
p_mix,0.8,4,gaussian,0.7111111111111111,0.6155026455026454,0.37777777777777777,0.011363636363636364,0.16666666666666666,0.26666666666666666,0.1,0.16666666666666666,0.07142857142857142,0.4444444444444444,0.3333333333333333,0.6666666666666666
p_mix,0.8,4,logistic,0.4888888888888889,0.5103174603174603,0.28888888888888886,0.0,0.4166666666666667,0.5882352941176471,0.36363636363636365,0.5,0.2857142857142857,0.36363636363636365,0.25,0.6666666666666666
p_mix,0.8,5,gaussian,0.8444444444444444,0.7737566137566136,0.5333333333333333,0.033707865168539325,0.09090909090909091,0.13333333333333333,0.0,0.0,0.0,0.25,0.2,0.3333333333333333
p_mix,0.8,5,logistic,0.8444444444444444,0.6326984126984126,0.4888888888888889,0.02247191011235955,0.09090909090909091,0.14285714285714285,0.16,0.2857142857142857,0.1111111111111111,0.2,0.14285714285714285,0.3333333333333333
p_mix,0.8,6,gaussian,0.7555555555555555,0.5014814814814815,0.3333333333333333,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_mix,0.8,6,logistic,0.5333333333333333,0.46074074074074073,0.26666666666666666,0.0,0.1111111111111111,0.2,0.25,0.6666666666666666,0.15384615384615385,0.0,0.0,0.0
p_mix,0.8,7,gaussian,0.7333333333333333,0.614100529100529,0.3333333333333333,0.010638297872340425,0.16666666666666666,0.25,0.11764705882352941,0.2,0.08333333333333333,0.28571428571428575,0.2,0.5
p_mix,0.8,7,logistic,0.6,0.5344179894179895,0.28888888888888886,0.0,0.3333333333333333,0.5,0.3157894736842105,0.42857142857142855,0.25,0.22222222222222224,0.14285714285714285,0.5
p_mix,0.8,8,gaussian,0.4222222222222222,0.387037037037037,0.3111111111111111,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_mix,0.8,8,logistic,0.28888888888888886,0.33846560846560847,0.24444444444444444,0.021505376344086023,0.42857142857142855,0.5,0.35294117647058826,0.375,0.3333333333333333,0.0,0.0,0.0
p_mix,0.8,9,gaussian,0.7111111111111111,0.5599206349206349,0.4444444444444444,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_mix,0.8,9,logistic,0.35555555555555557,0.22214285714285711,0.3111111111111111,0.03260869565217391,0.25,0.3076923076923077,0.4615384615384615,0.6,0.375,0.0,0.0,0.0
p_mix,1.0,0,gaussian,0.7333333333333333,0.6135449735449735,0.35555555555555557,0.022222222222222223,0.2,0.2857142857142857,0.0,0.0,0.0,0.5714285714285715,0.4,1.0
p_mix,1.0,0,logistic,0.6888888888888889,0.5283245149911816,0.3111111111111111,0.022222222222222223,0.3,0.4,0.3636363636363637,0.4444444444444444,0.3076923076923077,0.1818181818181818,0.1111111111111111,0.5
p_mix,1.0,1,gaussian,0.6888888888888889,0.7705026455026456,0.4,0.011111111111111112,0.2,0.3076923076923077,0.0,0.0,0.0,0.8,0.6666666666666666,1.0
p_mix,1.0,1,logistic,0.7333333333333333,0.46574074074074073,0.35555555555555557,0.022222222222222223,0.4,0.5,0.46153846153846156,0.6666666666666666,0.35294117647058826,0.0,0.0,0.0
p_mix,1.0,2,gaussian,0.6888888888888889,0.5521252204585537,0.3333333333333333,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_mix,1.0,2,logistic,0.4666666666666667,0.47842151675485006,0.37777777777777777,0.052083333333333336,0.0,0.0,0.20000000000000004,0.2,0.2,0.0,0.0,0.0
p_mix,1.0,3,gaussian,0.8888888888888888,0.6775661375661376,0.4888888888888889,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_mix,1.0,3,logistic,0.6222222222222222,0.47317460317460314,0.4666666666666667,0.042105263157894736,0.0,0.0,0.23076923076923078,0.3333333333333333,0.17647058823529413,0.0,0.0,0.0
p_mix,1.0,4,gaussian,0.6888888888888889,0.6061022927689594,0.5111111111111111,0.045454545454545456,0.08333333333333333,0.11764705882352941,0.0,0.0,0.0,0.18181818181818182,0.125,0.3333333333333333
p_mix,1.0,4,logistic,0.5555555555555556,0.4573015873015873,0.3333333333333333,0.022727272727272728,0.4166666666666667,0.5263157894736842,0.41666666666666663,0.5,0.35714285714285715,0.15384615384615383,0.1,0.3333333333333333
p_mix,1.0,5,gaussian,0.8666666666666667,0.7164550264550265,0.5111111111111111,0.033707865168539325,0.18181818181818182,0.25,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.6666666666666666
p_mix,1.0,5,logistic,0.6666666666666666,0.32198412698412704,0.4444444444444444,0.07865168539325842,0.36363636363636365,0.36363636363636365,0.3636363636363636,0.4,0.3333333333333333,0.2222222222222222,0.13333333333333333,0.6666666666666666
p_mix,1.0,6,gaussian,0.5555555555555556,0.39481481481481473,0.35555555555555557,0.02197802197802198,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.2,0.07692307692307693,0.0,0.0,0.0
p_mix,1.0,6,logistic,0.6666666666666666,0.4311111111111111,0.28888888888888886,0.01098901098901099,0.1111111111111111,0.18181818181818182,0.23529411764705882,0.5,0.15384615384615385,0.0,0.0,0.0
p_mix,1.0,7,gaussian,0.5111111111111111,0.5829894179894181,0.26666666666666666,0.010638297872340425,0.3333333333333333,0.4444444444444444,0.125,0.25,0.08333333333333333,0.6666666666666666,0.5,1.0
p_mix,1.0,7,logistic,0.6,0.41841269841269846,0.4222222222222222,0.0425531914893617,0.3333333333333333,0.3333333333333333,0.17391304347826086,0.18181818181818182,0.16666666666666666,0.15384615384615385,0.09090909090909091,0.5
p_mix,1.0,8,gaussian,0.5111111111111111,0.35222222222222227,0.35555555555555557,0.053763440860215055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_mix,1.0,8,logistic,0.3111111111111111,0.3362962962962963,0.3111111111111111,0.03225806451612903,0.2857142857142857,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0
p_mix,1.0,9,gaussian,0.6666666666666666,0.5926190476190477,0.4444444444444444,0.03260869565217391,0.25,0.3076923076923077,0.16666666666666666,0.25,0.125,0.0,0.0,0.0
p_mix,1.0,9,logistic,0.5111111111111111,0.3746296296296296,0.4666666666666667,0.05434782608695652,0.25,0.26666666666666666,0.3225806451612903,0.3333333333333333,0.3125,0.0,0.0,0.0
n_samples,200,0,gaussian,0.6,0.6635449735449735,0.3111111111111111,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.8,0.6666666666666666,1.0
n_samples,200,0,logistic,0.5777777777777777,0.6151851851851853,0.3111111111111111,0.011111111111111112,0.3,0.42857142857142855,0.1111111111111111,0.2,0.07692307692307693,0.5714285714285715,0.4,1.0
n_samples,200,1,gaussian,0.9777777777777777,0.826058201058201,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_samples,200,1,logistic,0.8,0.7260582010582011,0.3333333333333333,0.0,0.4,0.5714285714285714,0.2857142857142857,0.75,0.17647058823529413,0.3333333333333333,0.25,0.5
n_samples,200,2,gaussian,0.7333333333333333,0.5139065255731923,0.3111111111111111,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_samples,200,2,logistic,0.3111111111111111,0.28909171075837736,0.24444444444444444,0.03125,0.5,0.4444444444444444,0.25,0.3333333333333333,0.2,0.2857142857142857,0.16666666666666666,1.0
n_samples,200,3,gaussian,0.7333333333333333,0.6623809523809522,0.4,0.021052631578947368,0.2,0.25,0.09523809523809523,0.25,0.058823529411764705,0.4,0.25,1.0
n_samples,200,3,logistic,0.5333333333333333,0.5734920634920634,0.35555555555555557,0.021052631578947368,0.2,0.25,0.2608695652173913,0.5,0.17647058823529413,0.2857142857142857,0.16666666666666666,1.0
n_samples,200,4,gaussian,0.7555555555555555,0.7161375661375661,0.37777777777777777,0.011363636363636364,0.16666666666666666,0.26666666666666666,0.0,0.0,0.0,0.5714285714285715,0.5,0.6666666666666666
n_samples,200,4,logistic,0.7333333333333333,0.4537566137566138,0.4,0.045454545454545456,0.25,0.3157894736842105,0.2608695652173913,0.3333333333333333,0.21428571428571427,0.16666666666666666,0.1111111111111111,0.3333333333333333
n_samples,200,5,gaussian,0.7333333333333333,0.6915343915343916,0.4666666666666667,0.011235955056179775,0.2727272727272727,0.4,0.0,0.0,0.0,0.6666666666666666,0.5,1.0
n_samples,200,5,logistic,0.6,0.4249559082892416,0.37777777777777777,0.0,0.36363636363636365,0.5333333333333333,0.2857142857142857,0.4,0.2222222222222222,0.4615384615384615,0.3,1.0
n_samples,200,6,gaussian,0.7555555555555555,0.5385185185185185,0.3111111111111111,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_samples,200,6,logistic,0.6888888888888889,0.4681481481481481,0.26666666666666666,0.0,0.2222222222222222,0.36363636363636365,0.25,0.6666666666666666,0.15384615384615385,0.0,0.0,0.0
n_samples,200,7,gaussian,0.6,0.6044708994708995,0.3111111111111111,0.02127659574468085,0.3333333333333333,0.4,0.0,0.0,0.0,0.6666666666666666,0.5,1.0
n_samples,200,7,logistic,0.5333333333333333,0.5600264550264549,0.2222222222222222,0.0,0.3333333333333333,0.5,0.25,0.5,0.16666666666666666,0.6666666666666666,0.5,1.0
n_samples,200,8,gaussian,0.37777777777777777,0.4070370370370371,0.24444444444444444,0.010752688172043012,0.0,0.0,0.15384615384615383,0.25,0.1111111111111111,0.0,0.0,0.0
n_samples,200,8,logistic,0.3111111111111111,0.4052380952380952,0.3111111111111111,0.021505376344086023,0.14285714285714285,0.2,0.125,0.14285714285714285,0.1111111111111111,0.0,0.0,0.0
n_samples,200,9,gaussian,0.6222222222222222,0.5532539682539682,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_samples,200,9,logistic,0.4444444444444444,0.27664021164021163,0.35555555555555557,0.03260869565217391,0.125,0.16666666666666666,0.38461538461538464,0.5,0.3125,0.0,0.0,0.0
n_samples,400,0,gaussian,0.6,0.6175132275132275,0.28888888888888886,0.011111111111111112,0.4,0.5333333333333333,0.21052631578947367,0.3333333333333333,0.15384615384615385,0.5,0.3333333333333333,1.0
n_samples,400,0,logistic,0.7333333333333333,0.6324338624338625,0.35555555555555557,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.5714285714285715,0.4,1.0
n_samples,400,1,gaussian,0.8666666666666667,0.8093386243386242,0.4222222222222222,0.0,0.1,0.18181818181818182,0.10526315789473684,0.5,0.058823529411764705,0.0,0.0,0.0
n_samples,400,1,logistic,0.7555555555555555,0.6253174603174604,0.3333333333333333,0.0,0.3,0.46153846153846156,0.4347826086956522,0.8333333333333334,0.29411764705882354,0.0,0.0,0.0
n_samples,400,2,gaussian,0.6444444444444445,0.5060229276895943,0.35555555555555557,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_samples,400,2,logistic,0.24444444444444444,0.39794532627865964,0.15555555555555556,0.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.4,0.2857142857142857,0.16666666666666666,1.0
n_samples,400,3,gaussian,0.5333333333333333,0.5364550264550263,0.28888888888888886,0.0,0.2,0.3333333333333333,0.3636363636363636,0.8,0.23529411764705882,0.33333333333333337,0.2,1.0
n_samples,400,3,logistic,0.28888888888888886,0.17904761904761904,0.2,0.010526315789473684,0.6,0.6666666666666666,0.6428571428571428,0.8181818181818182,0.5294117647058824,0.16666666666666669,0.09090909090909091,1.0
n_samples,400,4,gaussian,0.7333333333333333,0.6093650793650793,0.4222222222222222,0.022727272727272728,0.16666666666666666,0.25,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.6666666666666666
n_samples,400,4,logistic,0.6888888888888889,0.5356613756613756,0.35555555555555557,0.022727272727272728,0.3333333333333333,0.4444444444444444,0.34782608695652173,0.4444444444444444,0.2857142857142857,0.16666666666666666,0.1111111111111111,0.3333333333333333
n_samples,400,5,gaussian,0.6888888888888889,0.6103703703703705,0.4666666666666667,0.033707865168539325,0.36363636363636365,0.4444444444444444,0.07692307692307691,0.125,0.05555555555555555,0.5454545454545454,0.375,1.0
n_samples,400,5,logistic,0.6222222222222222,0.4306878306878307,0.3333333333333333,0.02247191011235955,0.5454545454545454,0.631578947368421,0.35714285714285715,0.5,0.2777777777777778,0.4615384615384615,0.3,1.0
n_samples,400,6,gaussian,0.6444444444444445,0.501851851851852,0.35555555555555557,0.03296703296703297,0.1111111111111111,0.15384615384615385,0.1111111111111111,0.2,0.07692307692307693,0.0,0.0,0.0
n_samples,400,6,logistic,0.6888888888888889,0.507037037037037,0.3111111111111111,0.02197802197802198,0.2222222222222222,0.3076923076923077,0.2222222222222222,0.4,0.15384615384615385,0.0,0.0,0.0
n_samples,400,7,gaussian,0.4444444444444444,0.5014021164021165,0.37777777777777777,0.0425531914893617,0.3333333333333333,0.3333333333333333,0.09523809523809525,0.1111111111111111,0.08333333333333333,0.3636363636363636,0.2222222222222222,1.0
n_samples,400,7,logistic,0.5555555555555556,0.5276984126984128,0.28888888888888886,0.02127659574468085,0.3333333333333333,0.4,0.2105263157894737,0.2857142857142857,0.16666666666666666,0.4444444444444445,0.2857142857142857,1.0
n_samples,400,8,gaussian,0.35555555555555557,0.4107407407407408,0.3111111111111111,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_samples,400,8,logistic,0.28888888888888886,0.307037037037037,0.2,0.021505376344086023,0.2857142857142857,0.36363636363636365,0.4,0.5,0.3333333333333333,0.0,0.0,0.0
n_samples,400,9,gaussian,0.5777777777777777,0.5125132275132275,0.4,0.0,0.125,0.2222222222222222,0.1,0.25,0.0625,0.0,0.0,0.0
n_samples,400,9,logistic,0.4,0.2699206349206349,0.2,0.0,0.125,0.2222222222222222,0.64,0.8888888888888888,0.5,0.0,0.0,0.0
n_samples,600,0,gaussian,0.4222222222222222,0.45380952380952383,0.4222222222222222,0.022222222222222223,0.2,0.2857142857142857,0.08695652173913043,0.1,0.07692307692307693,0.33333333333333337,0.2,1.0
n_samples,600,0,logistic,0.5333333333333333,0.4778306878306879,0.3111111111111111,0.011111111111111112,0.4,0.5333333333333333,0.2,0.2857142857142857,0.15384615384615385,0.4444444444444445,0.2857142857142857,1.0
n_samples,600,1,gaussian,0.8,0.7964285714285714,0.4666666666666667,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_samples,600,1,logistic,0.6666666666666666,0.48716931216931214,0.28888888888888886,0.0,0.3,0.46153846153846156,0.56,0.875,0.4117647058823529,0.0,0.0,0.0
n_samples,600,2,gaussian,0.6222222222222222,0.4885097001763668,0.4222222222222222,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_samples,600,2,logistic,0.28888888888888886,0.31835097001763674,0.24444444444444444,0.020833333333333332,0.5,0.5,0.25,0.3333333333333333,0.2,0.2857142857142857,0.16666666666666666,1.0
n_samples,600,3,gaussian,0.7333333333333333,0.6875661375661376,0.4444444444444444,0.031578947368421054,0.2,0.2222222222222222,0.0,0.0,0.0,0.4,0.25,1.0
n_samples,600,3,logistic,0.37777777777777777,0.16719576719576718,0.2222222222222222,0.0,0.4,0.5714285714285714,0.5925925925925927,0.8,0.47058823529411764,0.18181818181818182,0.1,1.0
n_samples,600,4,gaussian,0.6444444444444445,0.6206878306878307,0.4666666666666667,0.03409090909090909,0.16666666666666666,0.23529411764705882,0.0,0.0,0.0,0.36363636363636365,0.25,0.6666666666666666
n_samples,600,4,logistic,0.5333333333333333,0.4677777777777778,0.28888888888888886,0.03409090909090909,0.5,0.5714285714285714,0.41666666666666663,0.5,0.35714285714285715,0.30769230769230765,0.2,0.6666666666666666
n_samples,600,5,gaussian,0.6444444444444445,0.4920811287477954,0.5111111111111111,0.033707865168539325,0.2727272727272727,0.35294117647058826,0.07142857142857142,0.1,0.05555555555555555,0.4615384615384615,0.3,1.0
n_samples,600,5,logistic,0.5111111111111111,0.23448853615520282,0.35555555555555557,0.0,0.45454545454545453,0.625,0.3870967741935484,0.46153846153846156,0.3333333333333333,0.375,0.23076923076923078,1.0
n_samples,600,6,gaussian,0.35555555555555557,0.38518518518518513,0.37777777777777777,0.02197802197802198,0.2222222222222222,0.3076923076923077,0.2608695652173913,0.3,0.23076923076923078,0.0,0.0,0.0
n_samples,600,6,logistic,0.4666666666666667,0.32592592592592595,0.3333333333333333,0.02197802197802198,0.2222222222222222,0.3076923076923077,0.2857142857142857,0.375,0.23076923076923078,0.0,0.0,0.0
n_samples,600,7,gaussian,0.4666666666666667,0.551878306878307,0.4,0.031914893617021274,0.3333333333333333,0.36363636363636365,0.0,0.0,0.0,0.4,0.25,1.0
n_samples,600,7,logistic,0.5555555555555556,0.3877513227513227,0.28888888888888886,0.010638297872340425,0.3333333333333333,0.4444444444444444,0.28571428571428575,0.3333333333333333,0.25,0.3636363636363636,0.2222222222222222,1.0
n_samples,600,8,gaussian,0.4,0.46661375661375654,0.3333333333333333,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_samples,600,8,logistic,0.26666666666666666,0.312962962962963,0.2,0.03225806451612903,0.42857142857142855,0.46153846153846156,0.4,0.5,0.3333333333333333,0.0,0.0,0.0
n_samples,600,9,gaussian,0.7111111111111111,0.5310317460317461,0.4,0.0,0.0,0.0,0.1,0.25,0.0625,0.0,0.0,0.0
n_samples,600,9,logistic,0.2,0.13224867724867725,0.2222222222222222,0.010869565217391304,0.25,0.36363636363636365,0.6428571428571429,0.75,0.5625,0.0,0.0,0.0
n_samples,800,0,gaussian,0.4666666666666667,0.31206349206349204,0.37777777777777777,0.044444444444444446,0.4,0.4444444444444444,0.24000000000000002,0.25,0.23076923076923078,0.2857142857142857,0.16666666666666666,1.0
n_samples,800,0,logistic,0.5333333333333333,0.4703703703703704,0.3111111111111111,0.0,0.4,0.5714285714285714,0.2,0.2857142857142857,0.15384615384615385,0.4444444444444445,0.2857142857142857,1.0
